the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.082       0.01        0.05           0.105       0.079       0.152     
2          2               8                 1000      0.087       0.02        0.09           0.105       0.084       0.107     
4          4               16                1000      0.092       0.04        0.17           0.101       0.088       0.103     
8          8               32                1000      0.106       0.08        0.30           0.128       0.101       0.204     
16         16              64                1000      0.135       0.12        0.47           0.379       0.128       0.168     
32         32              128               1000      0.189       0.17        0.68           0.236       0.181       0.618     
64         64              256               1000      0.302       0.21        0.85           0.528       0.286       0.320     
128        128             512               1000      0.532       0.24        0.96           0.567       0.509       0.553     
256        256             1024              1000      0.985       0.26        1.04           1.014       0.959       1.057     
512        512             2048              1000      1.922       0.27        1.07           9.054       1.882       1.946     
1024       1024            4096              1000      3.741       0.27        1.09           11.584      3.683       3.862     
2048       2048            8192              1000      7.377       0.28        1.11           17.888      7.282       7.417     
4096       4096            16384             1000      15.996      0.26        1.02           1349.966    14.515      14.805    
8192       8192            32768             1000      29.349      0.28        1.12           35.062      29.087      29.396    
16384      16384           65536             1000      59.981      0.27        1.09           1168.552    58.459      58.984    
32768      32768           131072            1000      118.273     0.28        1.11           419.771     116.868     117.281   
65536      65536           262144            1000      235.395     0.28        1.11           314.737     231.841     233.460   
131072     131072          524288            1000      470.466     0.28        1.11           523.604     467.741     468.367   
262144     262144          1048576           1000      940.040     0.28        1.12           972.087     927.605     942.534   
524288     524288          2097152           1000      1879.846    0.28        1.12           1906.036    1871.173    1873.730  
1048576    1048576         4194304           1000      3760.274    0.28        1.12           3787.228    3742.879    3769.418  

