the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.166       0.04        0.14           0.360       0.120       0.320     
2          12              48                1000      0.219       0.05        0.22           0.400       0.180       0.480     
4          24              96                1000      0.271       0.09        0.35           0.540       0.220       0.580     
8          48              192               1000      0.406       0.12        0.47           0.680       0.340       0.560     
16         96              384               1000      0.582       0.16        0.66           7.740       0.480       1.100     
32         192             768               1000      0.893       0.22        0.86           1.280       0.800       1.580     
64         384             1536              1000      1.567       0.25        0.98           2.320       1.500       3.140     
128        768             3072              1000      2.901       0.26        1.06           4.120       2.820       5.900     
256        1536            6144              1000      5.581       0.28        1.10           8.800       5.460       11.480    
512        3072            12288             1000      10.959      0.28        1.12           18.960      10.620      21.580    
1024       6144            24576             1000      29.718      0.21        0.83           37.620      28.100      42.500    
2048       12288           49152             1000      73.377      0.17        0.67           81.380      71.440      84.880    
4096       24576           98304             1000      160.372     0.15        0.61           175.260     157.240     170.120   
8192       49152           196608            1000      327.536     0.15        0.60           344.180     322.340     337.940   
16384      98304           393216            1000      660.008     0.15        0.60           735.500     653.640     685.300   
32768      196608          786432            1000      1322.638    0.15        0.59           1412.260    1314.160    1345.780  
65536      393216          1572864           1000      2773.951    0.14        0.57           2903.460    2734.300    2662.900  
131072     786432          3145728           1000      5315.031    0.15        0.59           5557.980    5296.160    5310.880  
262144     1572864         6291456           1000      10636.082   0.15        0.59           11199.940   10604.460   10640.780 
524288     3145728         12582912          1000      21256.955   0.15        0.59           21846.860   21218.940   21253.280 
1048576    6291456         25165824          1000      42510.339   0.15        0.59           43288.480   42426.500   42872.860 

