the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.085       0.01        0.19           0.303       0.083       0.139     
2          2               32                1000      0.085       0.02        0.38           0.118       0.074       0.130     
4          4               64                1000      0.089       0.05        0.72           0.094       0.077       0.143     
8          8               128               1000      0.091       0.09        1.40           0.313       0.080       0.221     
16         16              256               1000      0.094       0.17        2.72           0.299       0.089       0.266     
32         32              512               1000      0.099       0.32        5.16           0.114       0.085       0.281     
64         64              1024              1000      0.105       0.61        9.72           0.254       0.104       0.258     
128        128             2048              1000      0.115       1.11        17.81          0.244       0.112       0.269     
256        256             4096              1000      0.145       1.76        28.19          0.520       0.132       0.233     
512        512             8192              1000      0.215       2.38        38.11          0.514       0.206       0.406     
1024       1024            16384             1000      0.338       3.03        48.54          0.720       0.321       0.858     
2048       2048            32768             1000      0.703       2.91        46.60          1.191       0.676       0.993     
4096       4096            65536             1000      2.988       1.37        21.93          1630.471    1.301       1.856     
8192       8192            131072            1000      2.654       3.09        49.38          4.070       2.582       3.556     
16384      16384           262144            1000      5.576       2.94        47.02          6.301       5.320       7.272     
32768      32768           524288            1000      11.009      2.98        47.62          13.077      10.504      14.486    
65536      65536           1048576           1000      22.164      2.96        47.31          149.026     20.832      29.848    
131072     131072          2097152           1000      47.395      2.77        44.25          109.961     42.032      66.655    
262144     262144          4194304           1000      168.181     1.56        24.94          204.594     140.225     192.809   
524288     524288          8388608           1000      334.525     1.57        25.08          364.000     328.999     327.542   
1048576    1048576         16777216          1000      951.900     1.10        17.62          1021.194    936.031     937.324   

