the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.294       0.073       0.403     
2          2               16                1000      0.074       0.03        0.21           0.300       0.073       0.503     
4          4               32                1000      0.075       0.05        0.43           0.087       0.074       0.146     
8          8               64                1000      0.078       0.10        0.82           0.300       0.076       0.327     
16         16              128               1000      0.080       0.20        1.60           0.307       0.078       0.086     
32         32              256               1000      0.082       0.39        3.11           0.280       0.079       0.306     
64         64              512               1000      0.085       0.75        5.99           0.307       0.083       0.499     
128        128             1024              1000      0.094       1.36        10.91          0.316       0.090       0.105     
256        256             2048              1000      0.109       2.36        18.86          0.338       0.105       0.278     
512        512             4096              1000      0.140       3.65        29.22          0.492       0.136       0.277     
1024       1024            8192              1000      0.209       4.91        39.28          0.589       0.203       0.446     
2048       2048            16384             1000      0.344       5.96        47.67          0.547       0.333       0.802     
4096       4096            32768             1000      0.688       5.96        47.65          1.223       0.610       1.411     
8192       8192            65536             1000      1.365       6.00        48.01          2.071       1.152       3.237     
16384      16384           131072            1000      3.487       4.70        37.59          4.656       2.869       6.842     
32768      32768           262144            1000      11.073      2.96        23.67          18.712      10.340      14.707    
65536      65536           524288            1000      29.929      2.19        17.52          39.713      28.006      35.706    
131072     131072          1048576           1000      70.076      1.87        14.96          79.222      67.152      72.592    
262144     262144          2097152           1000      152.154     1.72        13.78          163.375     148.427     156.470   
524288     524288          4194304           1000      317.704     1.65        13.20          333.453     310.883     330.603   
1048576    1048576         8388608           1000      685.135     1.53        12.24          701.860     664.688     681.910   

