the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.080       0.07        0.30           0.088       0.080       1.077     
2          12              48                1000      0.081       0.15        0.59           0.091       0.081       1.004     
4          24              96                1000      0.085       0.28        1.13           0.092       0.084       1.087     
8          48              192               1000      0.093       0.52        2.06           0.093       0.093       0.539     
16         96              384               1000      0.115       0.83        3.34           0.120       0.115       0.772     
32         192             768               1000      0.184       1.05        4.18           0.184       0.183       0.802     
64         384             1536              1000      0.287       1.34        5.35           0.297       0.286       3.449     
128        768             3072              1000      0.485       1.58        6.34           0.504       0.483       3.008     
256        1536            6144              1000      0.967       1.59        6.35           29.549      0.935       3.536     
512        3072            12288             1000      1.952       1.57        6.30           1.987       1.946       4.541     
1024       6144            24576             1000      4.326       1.42        5.68           4.356       4.305       8.602     
2048       12288           49152             1000      9.807       1.25        5.01           40.398      9.681       15.231    
4096       24576           98304             1000      21.075      1.17        4.66           71.737      20.871      25.836    
8192       49152           196608            1000      46.453      1.06        4.23           91.445      46.129      52.948    
16384      98304           393216            1000      119.843     0.82        3.28           151.261     118.833     129.058   
32768      196608          786432            1000      301.901     0.65        2.60           337.349     299.707     355.250   
65536      393216          1572864           1000      614.085     0.64        2.56           643.657     609.576     602.275   
131072     786432          3145728           1000      1309.627    0.60        2.40           1383.746    1301.106    1534.355  
262144     1572864         6291456           1000      3575.581    0.44        1.76           3636.454    3534.638    3681.191  
524288     3145728         12582912          1000      9307.605    0.34        1.35           9357.951    9251.519    9396.120  
1048576    6291456         25165824          1000      20782.468   0.30        1.21           20961.271   20626.224   20825.190 

