the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.124       0.02        0.06           0.420       0.080       0.120     
2          4               16                1000      0.127       0.03        0.13           0.300       0.100       0.300     
4          8               32                1000      0.177       0.05        0.18           0.320       0.140       0.180     
8          16              64                1000      0.210       0.08        0.31           0.380       0.160       0.260     
16         32              128               1000      0.256       0.12        0.50           0.440       0.200       0.380     
32         64              256               1000      0.359       0.18        0.71           0.440       0.300       0.360     
64         128             512               1000      0.626       0.20        0.82           66.660      0.500       0.580     
128        256             1024              1000      0.945       0.27        1.08           1.080       0.880       1.240     
256        512             2048              1000      1.713       0.30        1.20           1.920       1.660       1.720     
512        1024            4096              1000      3.248       0.32        1.26           3.440       3.180       2.800     
1024       2048            8192              1000      6.417       0.32        1.28           98.420      6.260       6.100     
2048       4096            16384             1000      12.561      0.33        1.30           99.280      12.420      11.780    
4096       8192            32768             1000      24.883      0.33        1.32           65.840      24.700      24.800    
8192       16384           65536             1000      49.599      0.33        1.32           104.900     49.300      48.620    
16384      32768           131072            1000      98.598      0.33        1.33           105.980     98.460      98.780    
32768      65536           262144            1000      197.149     0.33        1.33           209.880     196.760     197.120   
65536      131072          524288            1000      393.742     0.33        1.33           405.100     393.380     392.900   
131072     262144          1048576           1000      788.875     0.33        1.33           803.160     786.860     786.460   
262144     524288          2097152           1000      1581.497    0.33        1.33           1595.340    1574.000    1587.860  
524288     1048576         4194304           1000      3158.968    0.33        1.33           3175.980    3147.260    3161.680  
1048576    2097152         8388608           1000      6317.102    0.33        1.33           6334.460    6304.060    6323.880  

