the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.395       0.00        0.02           0.560       0.340       0.560     
2          2               16                1000      0.411       0.00        0.04           0.700       0.360       0.920     
4          4               32                1000      0.399       0.01        0.08           0.640       0.340       1.080     
8          8               64                1000      0.403       0.02        0.16           1.100       0.380       0.980     
16         16              128               1000      0.415       0.04        0.31           1.000       0.360       0.980     
32         32              256               1000      0.428       0.07        0.60           0.760       0.380       0.840     
64         64              512               1000      0.490       0.13        1.05           6.400       0.440       0.820     
128        128             1024              1000      0.559       0.23        1.83           0.700       0.500       0.740     
256        256             2048              1000      0.712       0.36        2.87           1.020       0.640       1.380     
512        512             4096              1000      1.074       0.48        3.82           1.720       0.980       1.520     
1024       1024            8192              1000      1.633       0.63        5.02           2.200       1.580       2.060     
2048       2048            16384             1000      3.147       0.65        5.21           10.480      2.820       3.380     
4096       4096            32768             1000      5.542       0.74        5.91           14.560      5.260       6.460     
8192       8192            65536             1000      10.281      0.80        6.37           19.700      10.080      15.240    
16384      16384           131072            1000      19.832      0.83        6.61           22.400      19.640      26.400    
32768      32768           262144            1000      39.116      0.84        6.70           65.420      38.760      60.060    
65536      65536           524288            1000      78.081      0.84        6.71           123.740     77.020      140.320   
131072     131072          1048576           1000      249.106     0.53        4.21           292.100     200.460     205.520   
262144     262144          2097152           1000      410.222     0.64        5.11           446.540     400.760     383.580   
524288     524288          4194304           1000      739.522     0.71        5.67           801.000     711.740     718.700   
1048576    1048576         8388608           1000      1317.589    0.80        6.37           1363.680    1304.780    1335.740  

