the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.107       0.01        0.08           0.270       0.097       1.444     
2          2               16                1000      0.112       0.02        0.14           0.363       0.100       0.664     
4          4               32                1000      0.130       0.03        0.25           0.389       0.118       1.233     
8          8               64                1000      0.166       0.05        0.39           0.425       0.155       0.746     
16         16              128               1000      0.235       0.07        0.54           0.863       0.225       1.074     
32         32              256               1000      0.379       0.08        0.67           0.642       0.367       0.970     
64         64              512               1000      0.674       0.09        0.76           0.872       0.660       1.628     
128        128             1024              1000      1.255       0.10        0.82           1.694       1.236       2.415     
256        256             2048              1000      2.598       0.10        0.79           3.701       2.566       4.722     
512        512             4096              1000      5.496       0.09        0.75           6.846       5.460       8.715     
1024       1024            8192              1000      12.095      0.08        0.68           26.576      11.981      16.238    
2048       2048            16384             1000      26.662      0.08        0.61           72.952      26.405      30.483    
4096       4096            32768             1000      61.727      0.07        0.53           2804.513    58.304      60.607    
8192       8192            65536             1000      118.163     0.07        0.55           626.425     116.838     119.495   
16384      16384           131072            1000      236.605     0.07        0.55           481.628     234.811     237.098   
32768      32768           262144            1000      472.762     0.07        0.55           552.351     469.832     476.058   
65536      65536           524288            1000      951.260     0.07        0.55           996.812     946.054     952.855   
131072     131072          1048576           1000      1900.700    0.07        0.55           1947.029    1892.053    1898.193  
262144     262144          2097152           1000      3804.083    0.07        0.55           3866.033    3788.464    3793.594  
524288     524288          4194304           1000      7612.930    0.07        0.55           7685.667    7586.307    7608.004  
1048576    1048576         8388608           1000      15402.970   0.07        0.54           15533.323   15348.094   15394.851 

