the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.104       0.06        0.23           0.260       0.060       0.120     
2          12              48                1000      0.115       0.10        0.42           0.580       0.060       0.420     
4          24              96                1000      0.138       0.17        0.70           0.220       0.100       0.380     
8          48              192               1000      0.155       0.31        1.24           0.280       0.140       0.180     
16         96              384               1000      0.226       0.43        1.70           0.360       0.200       0.260     
32         192             768               1000      0.352       0.54        2.18           0.480       0.340       0.420     
64         384             1536              1000      0.627       0.61        2.45           0.860       0.600       0.660     
128        768             3072              1000      1.181       0.65        2.60           1.340       1.140       1.320     
256        1536            6144              1000      2.280       0.67        2.69           9.600       2.240       2.340     
512        3072            12288             1000      4.455       0.69        2.76           11.400      4.420       4.620     
1024       6144            24576             1000      8.808       0.70        2.79           15.760      8.780       8.840     
2048       12288           49152             1000      17.562      0.70        2.80           24.860      17.500      17.560    
4096       24576           98304             1000      35.009      0.70        2.81           42.080      34.920      35.440    
8192       49152           196608            1000      69.876      0.70        2.81           80.800      69.720      72.800    
16384      98304           393216            1000      139.678     0.70        2.82           146.640     139.360     145.020   
32768      196608          786432            1000      282.330     0.70        2.79           294.840     279.880     289.120   
65536      393216          1572864           1000      577.868     0.68        2.72           593.480     572.320     580.060   
131072     786432          3145728           1000      1160.086    0.68        2.71           1174.600    1143.540    1156.420  
262144     1572864         6291456           1000      2326.816    0.68        2.70           2349.440    2316.860    2333.980  
524288     3145728         12582912          1000      4612.528    0.68        2.73           4633.820    4567.920    4608.560  
1048576    6291456         25165824          1000      10424.284   0.60        2.41           10518.780   10390.120   10429.000 

