the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.075       0.01        0.16           0.091       0.075       0.503     
2          2               24                1000      0.076       0.03        0.32           0.094       0.076       0.675     
4          4               48                1000      0.076       0.05        0.63           0.085       0.075       0.277     
8          8               96                1000      0.076       0.11        1.26           0.081       0.076       0.341     
16         16              192               1000      0.075       0.21        2.56           0.095       0.075       0.279     
32         32              384               1000      0.080       0.40        4.80           0.094       0.080       0.502     
64         64              768               1000      0.089       0.72        8.66           0.095       0.088       0.296     
128        128             1536              1000      0.103       1.24        14.91          0.117       0.103       0.320     
256        256             3072              1000      0.133       1.92        23.09          0.142       0.133       0.367     
512        512             6144              1000      0.194       2.64        31.67          0.203       0.194       0.543     
1024       1024            12288             1000      0.316       3.24        38.88          0.331       0.316       0.701     
2048       2048            24576             1000      0.560       3.66        43.88          0.576       0.559       1.045     
4096       4096            49152             1000      1.047       3.91        46.94          1.062       1.046       2.249     
8192       8192            98304             1000      2.049       4.00        47.98          2.095       2.038       3.050     
16384      16384           196608            1000      4.020       4.08        48.90          4.097       4.006       6.155     
32768      32768           393216            1000      7.948       4.12        49.47          15.591      7.910       10.999    
65536      65536           786432            1000      15.926      4.11        49.38          24.365      15.751      22.393    
131072     131072          1572864           1000      33.572      3.90        46.85          61.555      32.743      47.109    
262144     262144          3145728           1000      70.008      3.74        44.93          95.254      68.320      102.517   
524288     524288          6291456           1000      147.733     3.55        42.59          200.441     141.666     245.145   
1048576    1048576         12582912          1000      335.226     3.13        37.54          573.262     316.443     545.790   

