the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.208       0.00        0.04           0.297       0.202       0.924     
2          2               16                1000      0.208       0.01        0.08           0.290       0.202       0.324     
4          4               32                1000      0.211       0.02        0.15           0.322       0.205       0.398     
8          8               64                1000      0.219       0.04        0.29           0.281       0.213       0.469     
16         16              128               1000      0.223       0.07        0.57           0.491       0.217       0.591     
32         32              256               1000      0.239       0.13        1.07           0.541       0.233       0.325     
64         64              512               1000      0.274       0.23        1.87           0.535       0.267       0.511     
128        128             1024              1000      0.348       0.37        2.94           0.436       0.339       0.448     
256        256             2048              1000      0.491       0.52        4.17           0.577       0.485       0.588     
512        512             4096              1000      0.800       0.64        5.12           1.060       0.794       0.975     
1024       1024            8192              1000      1.384       0.74        5.92           1.682       1.376       1.492     
2048       2048            16384             1000      2.553       0.80        6.42           2.836       2.541       2.873     
4096       4096            32768             1000      4.881       0.84        6.71           5.417       4.866       5.450     
8192       8192            65536             1000      9.574       0.86        6.85           15.248      9.524       10.328    
16384      16384           131072            1000      18.923      0.87        6.93           25.185      18.839      19.477    
32768      32768           262144            1000      37.809      0.87        6.93           44.596      37.477      38.396    
65536      65536           524288            1000      75.167      0.87        6.97           82.136      74.876      75.421    
131072     131072          1048576           1000      149.610     0.88        7.01           158.047     149.351     149.896   
262144     262144          2097152           1000      298.765     0.88        7.02           306.139     298.280     299.506   
524288     524288          4194304           1000      597.336     0.88        7.02           607.614     596.319     597.298   
1048576    1048576         8388608           1000      1193.713    0.88        7.03           1202.264    1192.305    1193.100  

