the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.092       0.07        0.26           0.260       0.060       0.600     
2          12              48                1000      0.108       0.11        0.45           0.260       0.060       0.200     
4          24              96                1000      0.110       0.22        0.87           0.260       0.080       0.420     
8          48              192               1000      0.150       0.32        1.28           0.520       0.100       0.580     
16         96              384               1000      0.158       0.61        2.43           0.300       0.120       0.640     
32         192             768               1000      0.176       1.09        4.36           0.540       0.140       0.420     
64         384             1536              1000      0.246       1.56        6.24           0.660       0.220       0.500     
128        768             3072              1000      0.363       2.12        8.46           0.740       0.320       0.920     
256        1536            6144              1000      0.611       2.51        10.05          0.900       0.540       1.080     
512        3072            12288             1000      1.046       2.94        11.75          8.120       0.960       2.860     
1024       6144            24576             1000      1.935       3.18        12.70          3.300       1.860       8.260     
2048       12288           49152             1000      3.627       3.39        13.55          11.820      3.480       7.460     
4096       24576           98304             1000      7.019       3.50        14.01          9.060       6.780       15.140    
8192       49152           196608            1000      14.049      3.50        13.99          22.480      13.680      31.360    
16384      98304           393216            1000      27.932      3.52        14.08          78.180      27.100      60.600    
32768      196608          786432            1000      106.302     1.85        7.40           171.620     99.260      123.380   
65536      393216          1572864           1000      312.032     1.26        5.04           334.080     303.960     279.620   
131072     786432          3145728           1000      639.998     1.23        4.92           673.320     628.620     613.260   
262144     1572864         6291456           1000      1289.622    1.22        4.88           1327.220    1275.860    1289.660  
524288     3145728         12582912          1000      2710.395    1.16        4.64           3325.580    2681.860    2712.180  
1048576    6291456         25165824          1000      6483.002    0.97        3.88           6581.920    6439.120    6478.620  

