the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.092       0.01        0.13           0.258       0.081       0.230     
2          2               24                1000      0.089       0.02        0.27           0.141       0.086       0.388     
4          4               48                1000      0.097       0.04        0.49           0.327       0.091       0.180     
8          8               96                1000      0.114       0.07        0.84           0.341       0.106       0.165     
16         16              192               1000      0.142       0.11        1.35           0.384       0.134       0.292     
32         32              384               1000      0.259       0.12        1.48           0.294       0.185       0.436     
64         64              768               1000      0.431       0.15        1.78           0.486       0.292       0.921     
128        128             1536              1000      0.856       0.15        1.79           1.168       0.807       2.058     
256        256             3072              1000      1.842       0.14        1.67           2.126       1.627       2.697     
512        512             6144              1000      3.599       0.14        1.71           8.837       3.497       5.784     
1024       1024            12288             1000      8.627       0.12        1.42           9.641       5.922       12.110    
2048       2048            24576             1000      19.637      0.10        1.25           26.237      14.941      21.387    
4096       4096            49152             1000      38.464      0.11        1.28           53.421      36.812      42.485    
8192       8192            98304             1000      80.697      0.10        1.22           108.886     78.400      85.544    
16384      16384           196608            1000      169.835     0.10        1.16           187.562     165.097     174.859   
32768      32768           393216            1000      341.929     0.10        1.15           365.637     331.856     337.053   
65536      65536           786432            1000      691.515     0.09        1.14           753.111     672.153     677.802   
131072     131072          1572864           1000      1384.476    0.09        1.14           1487.060    1354.315    1362.967  
262144     262144          3145728           1000      2773.937    0.09        1.13           2868.797    2701.650    2748.369  
524288     524288          6291456           1000      5625.779    0.09        1.12           5922.533    5520.840    5567.902  
1048576    1048576         12582912          1000      11250.053   0.09        1.12           11670.084   11046.607   11257.327 

