the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.153       0.01        0.05           0.320       0.100       0.180     
2          2               16                1000      0.160       0.01        0.10           0.320       0.120       0.220     
4          4               32                1000      0.186       0.02        0.17           0.320       0.160       0.340     
8          8               64                1000      0.209       0.04        0.31           0.660       0.140       0.460     
16         16              128               1000      0.265       0.06        0.48           0.420       0.220       0.260     
32         32              256               1000      0.378       0.08        0.68           0.580       0.320       0.380     
64         64              512               1000      0.620       0.10        0.83           0.800       0.540       0.920     
128        128             1024              1000      1.084       0.12        0.94           10.660      1.020       1.340     
256        256             2048              1000      2.002       0.13        1.02           2.220       1.960       2.180     
512        512             4096              1000      3.812       0.13        1.07           4.080       3.740       3.780     
1024       1024            8192              1000      7.374       0.14        1.11           8.560       7.320       7.980     
2048       2048            16384             1000      14.760      0.14        1.11           21.680      14.580      15.080    
4096       4096            32768             1000      29.448      0.14        1.11           36.780      28.880      28.960    
8192       8192            65536             1000      64.952      0.13        1.01           72.640      57.780      60.740    
16384      16384           131072            1000      132.100     0.12        0.99           140.200     121.720     135.920   
32768      32768           262144            1000      268.033     0.12        0.98           282.400     255.080     275.320   
65536      65536           524288            1000      541.136     0.12        0.97           636.400     530.880     555.600   
131072     131072          1048576           1000      1235.728    0.11        0.85           1334.660    1104.020    1086.320  
262144     262144          2097152           1000      2178.563    0.12        0.96           2204.000    2156.240    2189.220  
524288     524288          4194304           1000      4357.636    0.12        0.96           4389.320    4336.480    4365.400  
1048576    1048576         8388608           1000      8710.714    0.12        0.96           8752.560    8672.080    8725.560  

