the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.050       0.12        0.48           0.060       0.040       0.080     
2          12              48                1000      0.050       0.24        0.96           0.080       0.040       0.100     
4          24              96                1000      0.051       0.47        1.88           0.060       0.040       0.160     
8          48              192               1000      0.056       0.86        3.46           0.080       0.040       0.120     
16         96              384               1000      0.060       1.61        6.44           0.080       0.040       0.180     
32         192             768               1000      0.062       3.08        12.33          0.080       0.060       0.180     
64         384             1536              1000      0.077       5.02        20.07          0.100       0.060       0.240     
128        768             3072              1000      0.101       7.62        30.48          0.120       0.100       0.180     
256        1536            6144              1000      0.149       10.34       41.35          0.160       0.140       0.340     
512        3072            12288             1000      0.245       12.54       50.15          0.280       0.240       0.820     
1024       6144            24576             1000      0.437       14.05       56.22          0.460       0.420       1.240     
2048       12288           49152             1000      0.850       14.46       57.84          10.560      0.820       1.920     
4096       24576           98304             1000      1.671       14.71       58.83          1.700       1.660       6.240     
8192       49152           196608            1000      3.325       14.78       59.13          14.800      3.300       10.160    
16384      98304           393216            1000      9.649       10.19       40.75          22.600      9.540       21.080    
32768      196608          786432            1000      17.287      11.37       45.49          32.200      17.000      45.620    
65536      393216          1572864           1000      35.908      10.95       43.80          74.480      35.340      92.380    
131072     786432          3145728           1000      71.742      10.96       43.85          163.100     70.760      152.260   
262144     1572864         6291456           1000      347.842     4.52        18.09          675.440     254.240     422.560   
524288     3145728         12582912          1000      634.715     4.96        19.82          736.620     615.640     661.760   
1048576    6291456         25165824          1000      2068.005    3.04        12.17          3288.500    1997.640    1861.720  

