the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.395       0.00        0.02           0.840       0.360       0.840     
2          2               16                1000      0.412       0.00        0.04           0.720       0.360       0.560     
4          4               32                1000      0.398       0.01        0.08           1.040       0.360       0.740     
8          8               64                1000      0.403       0.02        0.16           0.720       0.360       0.840     
16         16              128               1000      0.412       0.04        0.31           0.600       0.380       0.740     
32         32              256               1000      0.433       0.07        0.59           1.020       0.380       0.660     
64         64              512               1000      0.487       0.13        1.05           0.920       0.440       0.920     
128        128             1024              1000      0.577       0.22        1.78           0.960       0.540       1.040     
256        256             2048              1000      0.883       0.29        2.32           1.320       0.680       1.140     
512        512             4096              1000      1.298       0.39        3.16           9.200       1.000       1.440     
1024       1024            8192              1000      1.656       0.62        4.95           7.720       1.600       2.160     
2048       2048            16384             1000      3.175       0.65        5.16           11.360      2.880       3.540     
4096       4096            32768             1000      5.573       0.73        5.88           13.840      5.340       6.560     
8192       8192            65536             1000      10.326      0.79        6.35           17.480      10.020      12.120    
16384      16384           131072            1000      19.926      0.82        6.58           27.680      19.660      23.500    
32768      32768           262144            1000      39.211      0.84        6.69           56.540      38.820      57.720    
65536      65536           524288            1000      78.302      0.84        6.70           120.940     77.020      128.460   
131072     131072          1048576           1000      245.366     0.53        4.27           281.920     204.240     205.800   
262144     262144          2097152           1000      414.263     0.63        5.06           437.560     405.380     386.860   
524288     524288          4194304           1000      745.875     0.70        5.62           779.880     732.620     716.200   
1048576    1048576         8388608           1000      1341.996    0.78        6.25           1427.260    1328.120    1328.120  

