the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.435       0.01        0.06           1.222       0.419       2.203     
2          12              48                1000      0.443       0.03        0.11           0.989       0.437       1.425     
4          24              96                1000      0.510       0.05        0.19           1.034       0.504       2.018     
8          48              192               1000      0.450       0.11        0.43           0.728       0.445       1.787     
16         96              384               1000      0.464       0.21        0.83           1.179       0.459       1.115     
32         192             768               1000      0.516       0.37        1.49           1.076       0.488       1.234     
64         384             1536              1000      0.562       0.68        2.73           1.244       0.544       1.157     
128        768             3072              1000      0.697       1.10        4.41           8.091       0.663       1.494     
256        1536            6144              1000      0.909       1.69        6.76           1.492       0.893       2.257     
512        3072            12288             1000      1.408       2.18        8.73           2.170       1.370       2.541     
1024       6144            24576             1000      2.401       2.56        10.24          8.065       2.291       3.846     
2048       12288           49152             1000      4.280       2.87        11.48          10.701      4.167       5.470     
4096       24576           98304             1000      8.346       2.94        11.78          13.845      7.951       10.145    
8192       49152           196608            1000      16.510      2.98        11.91          23.111      15.772      17.995    
16384      98304           393216            1000      32.318      3.04        12.17          33.395      31.468      33.448    
32768      196608          786432            1000      61.732      3.18        12.74          70.612      60.594      63.196    
65536      393216          1572864           1000      121.142     3.25        12.98          127.135     120.083     123.145   
131072     786432          3145728           1000      241.536     3.26        13.02          251.274     240.016     242.648   
262144     1572864         6291456           1000      481.383     3.27        13.07          493.578     479.494     491.932   
524288     3145728         12582912          1000      959.765     3.28        13.11          969.768     957.335     958.763   
1048576    6291456         25165824          1000      2257.765    2.79        11.15          2279.039    2248.985    2258.591  

