the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.050       0.02        0.32           0.080       0.040       0.120     
2          2               32                1000      0.052       0.04        0.61           0.080       0.040       0.340     
4          4               64                1000      0.052       0.08        1.23           0.100       0.040       0.200     
8          8               128               1000      0.060       0.13        2.13           0.080       0.060       0.200     
16         16              256               1000      0.060       0.27        4.27           0.080       0.060       0.260     
32         32              512               1000      0.068       0.47        7.52           0.100       0.060       0.300     
64         64              1024              1000      0.086       0.74        11.88          0.120       0.080       0.340     
128        128             2048              1000      0.127       1.00        16.08          0.180       0.120       0.260     
256        256             4096              1000      0.194       1.32        21.11          0.220       0.180       0.480     
512        512             8192              1000      0.353       1.45        23.24          13.760      0.320       0.800     
1024       1024            16384             1000      0.665       1.54        24.64          0.740       0.620       1.780     
2048       2048            32768             1000      1.363       1.50        24.04          1.600       1.280       3.960     
4096       4096            65536             1000      2.741       1.49        23.91          24.580      2.580       7.760     
8192       8192            131072            1000      6.315       1.30        20.76          17.860      6.120       16.060    
16384      16384           262144            1000      12.675      1.29        20.68          39.300      12.020      35.020    
32768      32768           524288            1000      24.852      1.32        21.10          42.820      23.660      73.020    
65536      65536           1048576           1000      50.372      1.30        20.82          101.880     47.920      101.660   
131072     131072          2097152           1000      139.107     0.94        15.08          333.540     101.360     307.500   
262144     262144          4194304           1000      442.521     0.59        9.48           678.160     397.480     408.280   
524288     524288          8388608           1000      985.820     0.53        8.51           1028.120    977.000     1047.360  
1048576    1048576         16777216          1000      1902.159    0.55        8.82           1996.660    1876.500    1904.160  

