the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.084       0.01        0.10           0.107       0.082       0.896     
2          2               16                1000      0.088       0.02        0.18           0.360       0.087       0.323     
4          4               32                1000      0.107       0.04        0.30           0.145       0.103       0.328     
8          8               64                1000      0.145       0.06        0.44           0.286       0.140       0.667     
16         16              128               1000      0.212       0.08        0.60           0.426       0.207       0.637     
32         32              256               1000      0.328       0.10        0.78           0.628       0.322       1.062     
64         64              512               1000      0.584       0.11        0.88           1.528       0.571       1.024     
128        128             1024              1000      1.111       0.12        0.92           1.350       1.094       2.488     
256        256             2048              1000      2.111       0.12        0.97           3.217       2.075       3.667     
512        512             4096              1000      4.330       0.12        0.95           21.471      4.265       6.724     
1024       1024            8192              1000      8.941       0.11        0.92           34.000      8.826       12.984    
2048       2048            16384             1000      19.193      0.11        0.85           41.809      19.070      25.770    
4096       4096            32768             1000      42.128      0.10        0.78           222.782     41.454      50.524    
8192       8192            65536             1000      91.126      0.09        0.72           201.781     90.286      99.655    
16384      16384           131072            1000      190.206     0.09        0.69           247.548     188.772     196.476   
32768      32768           262144            1000      381.484     0.09        0.69           444.467     379.099     386.329   
65536      65536           524288            1000      767.497     0.09        0.68           810.674     763.596     768.055   
131072     131072          1048576           1000      1535.624    0.09        0.68           1582.125    1528.958    1554.526  
262144     262144          2097152           1000      3071.119    0.09        0.68           3114.940    3058.618    3110.558  
524288     524288          4194304           1000      6243.965    0.08        0.67           6340.866    6214.193    6271.270  
1048576    1048576         8388608           1000      12494.960   0.08        0.67           12610.059   12465.632   12490.332 

