the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.072       0.03        0.11           0.076       0.072       0.122     
2          4               16                1000      0.073       0.05        0.22           0.074       0.073       0.108     
4          8               32                1000      0.073       0.11        0.44           0.076       0.073       0.151     
8          16              64                1000      0.074       0.22        0.86           0.078       0.074       0.076     
16         32              128               1000      0.080       0.40        1.60           0.110       0.076       0.138     
32         64              256               1000      0.079       0.81        3.24           0.134       0.077       0.216     
64         128             512               1000      0.090       1.42        5.69           0.107       0.088       0.105     
128        256             1024              1000      0.112       2.30        9.18           0.141       0.109       0.199     
256        512             2048              1000      0.153       3.34        13.36          0.160       0.151       0.312     
512        1024            4096              1000      0.237       4.31        17.26          0.243       0.234       0.272     
1024       2048            8192              1000      0.407       5.04        20.14          0.443       0.400       0.426     
2048       4096            16384             1000      0.742       5.52        22.09          0.753       0.736       0.761     
4096       8192            32768             1000      1.414       5.79        23.17          1.436       1.407       1.462     
8192       16384           65536             1000      2.759       5.94        23.75          2.767       2.749       2.780     
16384      32768           131072            1000      5.449       6.01        24.06          5.491       5.429       5.480     
32768      65536           262144            1000      10.845      6.04        24.17          15.486      10.802      10.897    
65536      131072          524288            1000      21.572      6.08        24.30          21.801      21.529      21.701    
131072     262144          1048576           1000      43.074      6.09        24.34          46.969      42.989      43.177    
262144     524288          2097152           1000      86.046      6.09        24.37          90.233      85.915      86.671    
524288     1048576         4194304           1000      172.027     6.10        24.38          176.483     171.754     171.877   
1048576    2097152         8388608           1000      344.120     6.09        24.38          352.530     343.433     345.544   

