the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.110       0.01        0.07           0.400       0.040       0.080     
2          2               16                1000      0.108       0.02        0.15           0.260       0.060       0.720     
4          4               32                1000      0.108       0.04        0.30           0.260       0.040       0.340     
8          8               64                1000      0.110       0.07        0.58           0.260       0.060       0.260     
16         16              128               1000      0.126       0.13        1.02           0.420       0.060       0.280     
32         32              256               1000      0.128       0.25        2.00           0.280       0.080       0.260     
64         64              512               1000      0.146       0.44        3.51           0.300       0.100       0.160     
128        128             1024              1000      0.198       0.65        5.18           0.380       0.140       0.420     
256        256             2048              1000      0.297       0.86        6.89           9.840       0.220       0.400     
512        512             4096              1000      0.500       1.02        8.19           0.700       0.420       0.820     
1024       1024            8192              1000      0.909       1.13        9.01           1.200       0.820       1.000     
2048       2048            16384             1000      1.692       1.21        9.68           2.200       1.560       3.400     
4096       4096            32768             1000      3.071       1.33        10.67          11.600      2.960       7.240     
8192       8192            65536             1000      5.870       1.40        11.16          13.740      5.720       14.720    
16384      16384           131072            1000      11.561      1.42        11.34          20.360      11.340      34.340    
32768      32768           262144            1000      23.005      1.42        11.40          39.440      22.580      67.100    
65536      65536           524288            1000      47.556      1.38        11.02          120.540     45.220      124.560   
131072     131072          1048576           1000      235.413     0.56        4.45           270.640     203.740     216.780   
262144     262144          2097152           1000      483.989     0.54        4.33           528.420     473.460     472.440   
524288     524288          4194304           1000      843.752     0.62        4.97           891.280     831.140     842.200   
1048576    1048576         8388608           1000      1808.215    0.58        4.64           1846.360    1789.560    1794.820  

