the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.129       0.01        0.06           0.400       0.080       0.120     
2          2               16                1000      0.152       0.01        0.11           0.480       0.080       0.440     
4          4               32                1000      0.229       0.02        0.14           50.380      0.120       0.600     
8          8               64                1000      0.230       0.03        0.28           2.020       0.160       0.440     
16         16              128               1000      0.322       0.05        0.40           0.500       0.280       0.540     
32         32              256               1000      0.443       0.07        0.58           0.700       0.400       0.740     
64         64              512               1000      0.797       0.08        0.64           1.380       0.740       1.400     
128        128             1024              1000      1.398       0.09        0.73           1.840       1.340       2.580     
256        256             2048              1000      2.637       0.10        0.78           4.540       2.560       4.680     
512        512             4096              1000      5.172       0.10        0.79           13.200      5.080       9.260     
1024       1024            8192              1000      10.384      0.10        0.79           18.380      9.980       18.120    
2048       2048            16384             1000      24.897      0.08        0.66           76.140      23.200      36.180    
4096       4096            32768             1000      66.628      0.06        0.49           126.360     64.920      73.020    
8192       8192            65536             1000      131.521     0.06        0.50           197.440     129.440     150.600   
16384      16384           131072            1000      279.118     0.06        0.47           307.380     266.240     270.360   
32768      32768           262144            1000      537.939     0.06        0.49           568.580     533.680     540.880   
65536      65536           524288            1000      1109.269    0.06        0.47           1246.800    1072.660    1154.500  
131072     131072          1048576           1000      2357.980    0.06        0.44           2431.540    2155.000    2284.620  
262144     262144          2097152           1000      4350.359    0.06        0.48           4599.360    4319.120    4364.600  
524288     524288          4194304           1000      8713.176    0.06        0.48           9159.560    8642.800    8718.160  
1048576    1048576         8388608           1000      17900.953   0.06        0.47           18924.040   17753.180   17892.660 

