the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.305       0.00        0.05           0.470       0.295       0.555     
2          2               32                1000      0.310       0.01        0.10           0.578       0.297       0.504     
4          4               64                1000      0.307       0.01        0.21           0.559       0.298       0.849     
8          8               128               1000      0.308       0.03        0.42           0.365       0.302       0.469     
16         16              256               1000      0.318       0.05        0.81           0.562       0.309       0.590     
32         32              512               1000      0.334       0.10        1.54           0.371       0.323       0.624     
64         64              1024              1000      0.366       0.18        2.80           0.606       0.355       0.520     
128        128             2048              1000      0.442       0.29        4.63           6.085       0.427       0.591     
256        256             4096              1000      0.585       0.44        7.00           0.638       0.573       0.866     
512        512             8192              1000      0.894       0.57        9.16           1.138       0.884       1.275     
1024       1024            16384             1000      1.479       0.69        11.08          1.743       1.466       1.696     
2048       2048            32768             1000      2.648       0.77        12.37          7.625       2.629       3.366     
4096       4096            65536             1000      4.973       0.82        13.18          5.237       4.957       5.462     
8192       8192            131072            1000      9.675       0.85        13.55          9.949       9.618       10.394    
16384      16384           262144            1000      19.057      0.86        13.76          24.040      18.948      19.376    
32768      32768           524288            1000      37.765      0.87        13.88          46.133      37.569      38.075    
65536      65536           1048576           1000      75.070      0.87        13.97          84.014      74.830      76.245    
131072     131072          2097152           1000      149.713     0.88        14.01          158.108     149.350     150.294   
262144     262144          4194304           1000      300.183     0.87        13.97          311.894     299.074     300.354   
524288     524288          8388608           1000      601.797     0.87        13.94          615.780     599.758     601.181   
1048576    1048576         16777216          1000      1206.319    0.87        13.91          1222.730    1202.982    1206.369  

