the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.081       0.07        0.30           0.302       0.078       0.212     
2          12              48                1000      0.085       0.14        0.57           0.098       0.081       0.414     
4          24              96                1000      0.096       0.25        1.00           0.296       0.090       0.129     
8          48              192               1000      0.092       0.52        2.10           0.308       0.086       0.097     
16         96              384               1000      0.098       0.98        3.90           0.138       0.096       0.125     
32         192             768               1000      0.114       1.69        6.74           0.260       0.111       0.150     
64         384             1536              1000      0.146       2.63        10.51          0.364       0.144       0.199     
128        768             3072              1000      0.217       3.54        14.14          0.561       0.212       0.266     
256        1536            6144              1000      0.352       4.36        17.44          0.549       0.346       0.360     
512        3072            12288             1000      0.623       4.93        19.73          0.831       0.613       0.646     
1024       6144            24576             1000      1.163       5.28        21.14          1.370       1.142       1.287     
2048       12288           49152             1000      2.235       5.50        21.99          2.524       2.215       2.314     
4096       24576           98304             1000      4.380       5.61        22.45          4.663       4.353       4.463     
8192       49152           196608            1000      8.700       5.65        22.60          14.787      8.655       8.801     
16384      98304           393216            1000      17.387      5.65        22.62          22.564      17.281      18.605    
32768      196608          786432            1000      34.675      5.67        22.68          39.687      34.448      34.851    
65536      393216          1572864           1000      69.137      5.69        22.75          73.705      68.940      69.922    
131072     786432          3145728           1000      138.013     5.70        22.79          143.388     137.710     138.711   
262144     1572864         6291456           1000      276.173     5.70        22.78          283.725     275.622     279.550   
524288     3145728         12582912          1000      554.693     5.67        22.68          563.549     553.432     555.332   
1048576    6291456         25165824          1000      1114.213    5.65        22.59          1124.504    1111.585    1113.822  

