the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.078       0.01        0.21           0.080       0.074       0.268     
2          2               32                1000      0.080       0.02        0.40           0.109       0.076       0.167     
4          4               64                1000      0.081       0.05        0.79           0.103       0.077       0.103     
8          8               128               1000      0.078       0.10        1.63           0.081       0.077       0.133     
16         16              256               1000      0.082       0.20        3.12           0.083       0.081       0.116     
32         32              512               1000      0.088       0.36        5.79           0.091       0.087       0.101     
64         64              1024              1000      0.102       0.63        10.00          0.125       0.101       0.135     
128        128             2048              1000      0.132       0.97        15.51          0.156       0.131       0.149     
256        256             4096              1000      0.190       1.35        21.55          0.213       0.189       0.534     
512        512             8192              1000      0.308       1.66        26.63          0.418       0.305       0.464     
1024       1024            16384             1000      0.545       1.88        30.05          0.591       0.541       0.586     
2048       2048            32768             1000      1.015       2.02        32.28          1.042       1.011       1.357     
4096       4096            65536             1000      1.955       2.09        33.52          8.559       1.943       2.313     
8192       8192            131072            1000      3.845       2.13        34.09          3.961       3.814       4.380     
16384      16384           262144            1000      8.235       1.99        31.83          12.527      7.778       9.090     
32768      32768           524288            1000      15.745      2.08        33.30          19.862      15.180      19.675    
65536      65536           1048576           1000      31.085      2.11        33.73          35.618      30.407      39.772    
131072     131072          2097152           1000      61.363      2.14        34.18          74.813      60.195      78.743    
262144     262144          4194304           1000      164.178     1.60        25.55          170.669     156.323     171.423   
524288     524288          8388608           1000      358.817     1.46        23.38          395.541     353.520     358.951   
1048576    1048576         16777216          1000      693.848     1.51        24.18          714.294     686.421     694.719   

