the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.152       0.01        0.05           0.420       0.100       0.380     
2          2               16                1000      0.160       0.01        0.10           0.360       0.100       0.200     
4          4               32                1000      0.212       0.02        0.15           0.560       0.160       0.240     
8          8               64                1000      0.245       0.03        0.26           0.440       0.200       0.600     
16         16              128               1000      0.340       0.05        0.38           0.580       0.260       0.380     
32         32              256               1000      0.507       0.06        0.50           0.680       0.440       0.580     
64         64              512               1000      0.858       0.07        0.60           0.940       0.800       0.880     
128        128             1024              1000      1.553       0.08        0.66           1.980       1.400       1.700     
256        256             2048              1000      3.012       0.08        0.68           78.420      2.680       3.080     
512        512             4096              1000      5.992       0.09        0.68           11.920      5.360       6.200     
1024       1024            8192              1000      11.155      0.09        0.73           56.440      10.260      10.640    
2048       2048            16384             1000      21.292      0.10        0.77           57.680      17.920      21.340    
4096       4096            32768             1000      43.523      0.09        0.75           132.120     36.180      43.440    
8192       8192            65536             1000      92.096      0.09        0.71           121.900     82.280      91.880    
16384      16384           131072            1000      185.187     0.09        0.71           207.520     150.140     222.340   
32768      32768           262144            1000      358.769     0.09        0.73           394.240     329.520     356.920   
65536      65536           524288            1000      720.245     0.09        0.73           753.780     667.380     745.460   
131072     131072          1048576           1000      1441.410    0.09        0.73           1475.480    1340.100    1448.600  
262144     262144          2097152           1000      2932.743    0.09        0.72           2981.760    2868.000    2919.480  
524288     524288          4194304           1000      5881.651    0.09        0.71           5990.560    5810.820    5893.580  
1048576    1048576         8388608           1000      11326.472   0.09        0.74           11453.540   10727.260   11234.920 

