the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.097       0.01        0.04           0.560       0.040       0.080     
2          2               8                 1000      0.096       0.02        0.08           0.180       0.040       0.120     
4          4               16                1000      0.103       0.04        0.16           0.240       0.040       0.100     
8          8               32                1000      0.102       0.08        0.31           0.140       0.060       0.160     
16         16              64                1000      0.098       0.16        0.65           0.240       0.080       0.120     
32         32              128               1000      0.102       0.31        1.25           0.260       0.060       0.220     
64         64              256               1000      0.113       0.57        2.27           0.260       0.060       0.100     
128        128             512               1000      0.146       0.87        3.50           0.340       0.100       0.300     
256        256             1024              1000      0.172       1.49        5.95           9.700       0.140       0.260     
512        512             2048              1000      0.233       2.20        8.80           0.580       0.200       0.400     
1024       1024            4096              1000      0.356       2.88        11.51          0.500       0.300       0.440     
2048       2048            8192              1000      0.634       3.23        12.92          0.760       0.580       1.100     
4096       4096            16384             1000      1.230       3.33        13.32          1.340       1.160       1.380     
8192       8192            32768             1000      2.428       3.37        13.50          8.120       2.340       2.620     
16384      16384           65536             1000      4.694       3.49        13.96          4.980       4.640       4.960     
32768      32768           131072            1000      9.323       3.51        14.06          15.060      9.240       9.680     
65536      65536           262144            1000      18.558      3.53        14.13          24.020      18.460      19.040    
131072     131072          524288            1000      37.007      3.54        14.17          44.440      36.880      37.400    
262144     262144          1048576           1000      75.889      3.45        13.82          91.540      75.040      78.420    
524288     524288          2097152           1000      153.708     3.41        13.64          169.220     152.660     155.720   
1048576    1048576         4194304           1000      306.636     3.42        13.68          332.740     304.780     305.180   

