the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.156       0.04        0.15           0.217       0.144       0.501     
4          24              96                1000      0.173       0.14        0.55           0.410       0.164       0.525     
16         96              384               1000      0.242       0.40        1.59           0.490       0.234       0.596     
64         384             1536              1000      0.325       1.18        4.72           0.609       0.320       0.517     
256        1536            6144              1000      0.583       2.64        10.55          0.777       0.572       0.847     
1024       6144            24576             1000      1.226       5.01        20.04          7.511       1.210       1.648     
4096       24576           98304             1000      3.345       7.35        29.39          3.864       3.265       4.114     
16384      98304           393216            1000      13.664      7.19        28.78          23.126      13.310      15.646    
65536      393216          1572864           1000      135.111     2.91        11.64          145.561     133.679     142.049   
262144     1572864         6291456           1000      1075.973    1.46        5.85           1128.845    1066.285    1081.576  
1048576    6291456         25165824          1000      4503.849    1.40        5.59           4680.239    4456.093    4652.398  

