the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.142       0.01        0.06           0.340       0.100       0.160     
2          2               16                1000      0.144       0.01        0.11           0.300       0.120       0.340     
4          4               32                1000      0.188       0.02        0.17           0.360       0.140       0.360     
8          8               64                1000      0.192       0.04        0.33           0.360       0.160       0.620     
16         16              128               1000      0.249       0.06        0.51           0.400       0.220       0.260     
32         32              256               1000      0.357       0.09        0.72           0.520       0.300       0.520     
64         64              512               1000      0.563       0.11        0.91           0.760       0.520       0.580     
128        128             1024              1000      1.048       0.12        0.98           76.020      0.900       1.160     
256        256             2048              1000      1.754       0.15        1.17           2.080       1.700       1.780     
512        512             4096              1000      3.376       0.15        1.21           67.040      3.260       3.260     
1024       1024            8192              1000      7.069       0.14        1.16           8.060       6.380       6.480     
2048       2048            16384             1000      13.463      0.15        1.22           85.220      12.600      13.140    
4096       4096            32768             1000      28.198      0.15        1.16           77.040      25.520      31.040    
8192       8192            65536             1000      56.959      0.14        1.15           77.260      49.400      54.480    
16384      16384           131072            1000      115.415     0.14        1.14           137.120     99.280      121.640   
32768      32768           262144            1000      241.032     0.14        1.09           255.020     196.920     245.660   
65536      65536           524288            1000      488.665     0.13        1.07           500.520     475.160     492.920   
131072     131072          1048576           1000      987.244     0.13        1.06           1015.200    959.080     984.420   
262144     262144          2097152           1000      1974.612    0.13        1.06           2006.360    1952.960    1966.980  
524288     524288          4194304           1000      3950.586    0.13        1.06           3963.740    3924.420    3990.880  
1048576    1048576         8388608           1000      7908.560    0.13        1.06           7935.400    7878.520    7910.520  

