the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.094       0.07        0.17           0.293       0.088       0.355     
2          14              32                1000      0.094       0.15        0.34           0.315       0.089       0.136     
4          28              64                1000      0.099       0.28        0.65           0.316       0.096       0.129     
8          56              128               1000      0.106       0.53        1.21           0.320       0.096       0.112     
16         112             256               1000      0.112       1.00        2.29           0.327       0.102       0.147     
32         224             512               1000      0.125       1.79        4.08           0.398       0.118       0.169     
64         448             1024              1000      0.160       2.80        6.39           0.500       0.151       0.206     
128        896             2048              1000      0.226       3.96        9.06           0.377       0.217       0.470     
256        1792            4096              1000      0.359       4.99        11.40          0.525       0.347       0.551     
512        3584            8192              1000      0.647       5.54        12.66          0.883       0.623       0.731     
1024       7168            16384             1000      1.236       5.80        13.26          6.230       1.184       1.248     
2048       14336           32768             1000      2.261       6.34        14.49          2.524       2.231       3.045     
4096       28672           65536             1000      4.472       6.41        14.65          5.174       4.364       4.917     
8192       57344           131072            1000      8.926       6.42        14.68          28.924      8.605       9.651     
16384      114688          262144            1000      17.215      6.66        15.23          26.561      16.978      19.180    
32768      229376          524288            1000      34.250      6.70        15.31          48.372      33.890      39.122    
65536      458752          1048576           1000      68.234      6.72        15.37          107.877     67.585      81.369    
131072     917504          2097152           1000      139.737     6.57        15.01          260.210     135.388     177.519   
262144     1835008         4194304           1000      387.792     4.73        10.82          482.304     382.513     395.471   
524288     3670016         8388608           1000      840.266     4.37        9.98           997.410     834.856     839.358   
1048576    7340032         16777216          1000      1616.695    4.54        10.38          1755.377    1606.777    1617.322  

