the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.048       0.02        0.08           0.060       0.040       0.040     
2          2               8                 1000      0.050       0.04        0.16           0.060       0.040       0.240     
4          4               16                1000      0.052       0.08        0.31           0.060       0.040       0.080     
8          8               32                1000      0.056       0.14        0.58           0.080       0.040       0.100     
16         16              64                1000      0.061       0.26        1.06           0.080       0.060       0.060     
32         32              128               1000      0.070       0.46        1.83           0.080       0.060       0.100     
64         64              256               1000      0.084       0.76        3.05           0.100       0.080       0.100     
128        128             512               1000      0.120       1.07        4.27           0.120       0.120       0.160     
256        256             1024              1000      0.180       1.42        5.69           0.180       0.180       0.200     
512        512             2048              1000      0.310       1.65        6.61           0.320       0.300       0.620     
1024       1024            4096              1000      0.575       1.78        7.12           9.860       0.560       1.040     
2048       2048            8192              1000      1.085       1.89        7.55           1.100       1.080       1.800     
4096       4096            16384             1000      2.122       1.93        7.72           20.020      2.100       3.480     
8192       8192            32768             1000      4.210       1.95        7.78           24.000      4.160       6.080     
16384      16384           65536             1000      8.288       1.98        7.91           18.280      8.260       13.180    
32768      32768           131072            1000      16.554      1.98        7.92           23.920      16.460      29.200    
65536      65536           262144            1000      33.230      1.97        7.89           48.020      32.840      53.280    
131072     131072          524288            1000      66.286      1.98        7.91           115.240     65.600      101.740   
262144     262144          1048576           1000      140.580     1.86        7.46           280.220     131.200     201.260   
524288     524288          2097152           1000      486.226     1.08        4.31           719.000     438.400     384.140   
1048576    1048576         4194304           1000      606.353     1.73        6.92           633.820     600.680     673.860   

