the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.058       0.02        0.07           0.200       0.040       0.080     
2          2               8                 1000      0.075       0.03        0.11           0.260       0.040       0.100     
4          4               16                1000      0.072       0.06        0.22           0.160       0.040       0.060     
8          8               32                1000      0.071       0.11        0.45           0.480       0.040       0.080     
16         16              64                1000      0.071       0.22        0.90           0.200       0.040       0.180     
32         32              128               1000      0.075       0.43        1.72           0.300       0.060       0.420     
64         64              256               1000      0.085       0.76        3.02           0.300       0.080       0.100     
128        128             512               1000      0.133       0.96        3.84           0.340       0.120       0.400     
256        256             1024              1000      0.188       1.36        5.44           0.300       0.180       0.760     
512        512             2048              1000      0.315       1.63        6.50           0.580       0.300       0.640     
1024       1024            4096              1000      0.567       1.81        7.22           1.260       0.560       1.080     
2048       2048            8192              1000      1.086       1.89        7.54           1.340       1.060       2.260     
4096       4096            16384             1000      2.130       1.92        7.69           2.740       2.100       3.960     
8192       8192            32768             1000      4.300       1.91        7.62           90.620      4.200       10.220    
16384      16384           65536             1000      8.329       1.97        7.87           14.980      8.280       15.640    
32768      32768           131072            1000      16.644      1.97        7.88           111.920     16.480      34.340    
65536      65536           262144            1000      33.294      1.97        7.87           178.260     32.880      67.220    
131072     131072          524288            1000      66.785      1.96        7.85           162.240     65.660      128.600   
262144     262144          1048576           1000      308.444     0.85        3.40           419.760     292.200     234.060   
524288     524288          2097152           1000      515.561     1.02        4.07           682.560     484.380     482.520   
1048576    1048576         4194304           1000      992.585     1.06        4.23           1292.880    937.220     943.040   

