the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.387       0.074       0.300     
2          2               16                1000      0.076       0.03        0.21           0.313       0.075       0.281     
4          4               32                1000      0.076       0.05        0.42           0.302       0.075       0.478     
8          8               64                1000      0.078       0.10        0.83           0.298       0.076       0.107     
16         16              128               1000      0.080       0.20        1.60           0.294       0.078       0.368     
32         32              256               1000      0.084       0.38        3.04           0.272       0.082       0.473     
64         64              512               1000      0.096       0.67        5.36           0.398       0.090       0.306     
128        128             1024              1000      0.109       1.17        9.37           0.364       0.107       0.320     
256        256             2048              1000      0.147       1.74        13.92          0.398       0.144       0.379     
512        512             4096              1000      0.221       2.32        18.57          0.605       0.216       0.642     
1024       1024            8192              1000      0.374       2.74        21.90          0.757       0.362       0.594     
2048       2048            16384             1000      0.660       3.10        24.83          1.043       0.653       0.892     
4096       4096            32768             1000      1.257       3.26        26.06          11.503      1.238       1.666     
8192       8192            65536             1000      2.430       3.37        26.97          2.807       2.407       2.857     
16384      16384           131072            1000      5.028       3.26        26.07          5.408       4.805       5.666     
32768      32768           262144            1000      12.825      2.55        20.44          48.091      9.810       10.443    
65536      65536           524288            1000      19.182      3.42        27.33          29.445      18.800      20.521    
131072     131072          1048576           1000      37.752      3.47        27.78          48.747      37.398      41.191    
262144     262144          2097152           1000      76.439      3.43        27.44          117.615     75.763      97.060    
524288     524288          4194304           1000      187.292     2.80        22.39          232.365     174.715     203.828   
1048576    1048576         8388608           1000      436.308     2.40        19.23          529.176     421.430     437.092   

