the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.147       0.05        0.11           5.740       0.060       1.180     
2          14              32                1000      0.148       0.09        0.22           0.380       0.060       0.720     
4          28              64                1000      0.150       0.19        0.43           0.300       0.080       0.540     
8          56              128               1000      0.172       0.32        0.74           0.400       0.080       1.260     
16         112             256               1000      0.198       0.57        1.29           0.340       0.120       0.780     
32         224             512               1000      0.293       0.77        1.75           0.420       0.220       0.400     
64         448             1024              1000      0.392       1.14        2.61           0.620       0.320       0.700     
128        896             2048              1000      0.656       1.37        3.12           0.940       0.580       0.980     
256        1792            4096              1000      1.169       1.53        3.50           1.480       1.100       1.760     
512        3584            8192              1000      2.225       1.61        3.68           11.100      2.140       3.160     
1024       7168            16384             1000      4.277       1.68        3.83           5.500       4.200       6.880     
2048       14336           32768             1000      8.385       1.71        3.91           13.960      8.320       11.520    
4096       28672           65536             1000      16.825      1.70        3.90           133.280     16.500      22.260    
8192       57344           131072            1000      33.465      1.71        3.92           174.260     32.880      48.900    
16384      114688          262144            1000      66.857      1.72        3.92           166.220     65.660      94.840    
32768      229376          524288            1000      229.785     1.00        2.28           337.660     191.480     176.420   
65536      458752          1048576           1000      361.514     1.27        2.90           397.920     352.520     334.820   
131072     917504          2097152           1000      684.560     1.34        3.06           719.140     673.480     641.860   
262144     1835008         4194304           1000      1306.764    1.40        3.21           1847.760    1290.080    1306.440  
524288     3670016         8388608           1000      2448.408    1.50        3.43           3105.260    2424.620    2481.480  
1048576    7340032         16777216          1000      5161.579    1.42        3.25           6175.100    5131.440    5152.180  

