the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.113       0.02        0.18           0.280       0.040       0.080     
2          4               40                1000      0.112       0.04        0.36           0.260       0.040       0.420     
4          8               80                1000      0.121       0.07        0.66           0.280       0.040       0.400     
8          16              160               1000      0.117       0.14        1.36           0.260       0.040       0.260     
16         32              320               1000      0.110       0.29        2.91           0.580       0.060       0.300     
32         64              640               1000      0.145       0.44        4.42           0.580       0.080       0.360     
64         128             1280              1000      0.194       0.66        6.59           0.520       0.140       0.540     
128        256             2560              1000      0.243       1.06        10.56          0.380       0.200       0.400     
256        512             5120              1000      0.355       1.44        14.41          0.760       0.320       1.120     
512        1024            10240             1000      0.639       1.60        16.03          1.020       0.600       1.640     
1024       2048            20480             1000      1.269       1.61        16.14          8.080       1.200       3.360     
2048       4096            40960             1000      2.470       1.66        16.58          3.160       2.400       6.620     
4096       8192            81920             1000      4.770       1.72        17.17          11.460      4.680       15.620    
8192       16384           163840            1000      9.431       1.74        17.37          17.820      9.160       29.740    
16384      32768           327680            1000      19.211      1.71        17.06          57.760      18.580      82.540    
32768      65536           655360            1000      49.590      1.32        13.22          148.740     41.980      170.880   
65536      131072          1310720           1000      343.495     0.38        3.82           361.860     334.380     359.800   
131072     262144          2621440           1000      758.509     0.35        3.46           1007.800    744.000     752.400   
262144     524288          5242880           1000      1464.328    0.36        3.58           1972.760    1443.200    1469.920  
524288     1048576         10485760          1000      2970.030    0.35        3.53           3707.000    2944.240    2957.700  
1048576    2097152         20971520          1000      5672.347    0.37        3.70           7168.240    5275.420    7105.520  

