the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.300       0.074       0.199     
2          2               16                1000      0.076       0.03        0.21           0.088       0.075       0.133     
4          4               32                1000      0.077       0.05        0.41           0.287       0.076       0.134     
8          8               64                1000      0.077       0.10        0.83           0.089       0.075       0.177     
16         16              128               1000      0.081       0.20        1.57           0.309       0.075       0.300     
32         32              256               1000      0.079       0.40        3.24           0.300       0.076       0.148     
64         64              512               1000      0.083       0.78        6.20           0.218       0.079       0.112     
128        128             1024              1000      0.091       1.41        11.28          0.339       0.087       0.151     
256        256             2048              1000      0.106       2.42        19.39          0.323       0.103       0.151     
512        512             4096              1000      0.138       3.71        29.72          0.378       0.134       0.180     
1024       1024            8192              1000      0.202       5.08        40.64          0.242       0.196       0.357     
2048       2048            16384             1000      0.327       6.26        50.07          0.555       0.319       0.394     
4096       4096            32768             1000      0.658       6.23        49.81          0.913       0.609       0.757     
8192       8192            65536             1000      1.166       7.03        56.20          1.557       1.110       1.569     
16384      16384           131072            1000      2.244       7.30        58.40          7.239       2.150       2.774     
32768      32768           262144            1000      5.601       5.85        46.80          6.014       5.072       5.399     
65536      65536           524288            1000      11.763      5.57        44.57          12.681      10.797      15.297    
131072     131072          1048576           1000      22.910      5.72        45.77          28.684      21.579      30.768    
262144     262144          2097152           1000      45.841      5.72        45.75          59.182      43.453      64.083    
524288     524288          4194304           1000      125.090     4.19        33.53          140.550     111.528     143.090   
1048576    1048576         8388608           1000      306.601     3.42        27.36          315.927     295.114     308.318   

