the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.292       0.00        0.01           0.440       0.220       0.480     
2          2               8                 1000      0.286       0.01        0.03           0.600       0.240       0.480     
4          4               16                1000      0.292       0.01        0.05           0.440       0.240       0.740     
8          8               32                1000      0.324       0.02        0.10           0.480       0.300       0.600     
16         16              64                1000      0.324       0.05        0.20           0.640       0.280       0.960     
32         32              128               1000      0.356       0.09        0.36           0.660       0.320       1.080     
64         64              256               1000      0.431       0.15        0.59           0.580       0.380       0.780     
128        128             512               1000      0.561       0.23        0.91           0.740       0.500       1.060     
256        256             1024              1000      0.843       0.30        1.21           8.740       0.780       1.860     
512        512             2048              1000      1.394       0.37        1.47           9.240       1.320       1.720     
1024       1024            4096              1000      2.423       0.42        1.69           11.080      2.360       2.860     
2048       2048            8192              1000      4.478       0.46        1.83           14.380      4.380       5.180     
4096       4096            16384             1000      8.805       0.47        1.86           225.460     8.520       8.920     
8192       8192            32768             1000      16.932      0.48        1.94           136.620     16.720      17.460    
16384      16384           65536             1000      33.458      0.49        1.96           116.500     33.140      33.860    
32768      32768           131072            1000      66.374      0.49        1.97           171.240     65.920      66.800    
65536      65536           262144            1000      131.943     0.50        1.99           168.520     131.420     136.240   
131072     131072          524288            1000      263.371     0.50        1.99           316.040     262.520     275.100   
262144     262144          1048576           1000      553.420     0.47        1.89           1414.920    544.700     538.720   
524288     524288          2097152           1000      1078.170    0.49        1.95           1114.100    1066.340    1079.700  
1048576    1048576         4194304           1000      2193.549    0.48        1.91           2255.980    2173.300    2199.200  

