the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.074       0.03        0.22           0.086       0.074       0.386     
2          4               32                1000      0.077       0.05        0.42           0.300       0.076       0.085     
4          8               64                1000      0.076       0.11        0.84           0.340       0.075       0.224     
8          16              128               1000      0.077       0.21        1.66           0.328       0.077       0.125     
16         32              256               1000      0.080       0.40        3.19           0.313       0.079       0.212     
32         64              512               1000      0.087       0.74        5.88           0.091       0.087       0.125     
64         128             1024              1000      0.104       1.24        9.89           0.329       0.102       0.204     
128        256             2048              1000      0.134       1.91        15.29          0.353       0.131       0.174     
256        512             4096              1000      0.195       2.63        21.03          0.419       0.189       0.340     
512        1024            8192              1000      0.309       3.32        26.54          0.534       0.306       0.358     
1024       2048            16384             1000      0.543       3.77        30.15          0.566       0.540       0.576     
2048       4096            32768             1000      1.017       4.03        32.22          1.333       1.007       1.249     
4096       8192            65536             1000      1.963       4.17        33.38          2.194       1.941       2.717     
8192       16384           131072            1000      3.858       4.25        33.98          4.152       3.826       4.519     
16384      32768           262144            1000      7.948       4.12        32.98          12.647      7.589       9.342     
32768      65536           524288            1000      15.718      4.17        33.36          16.805      15.150      18.483    
65536      131072          1048576           1000      31.809      4.12        32.97          36.934      30.622      41.167    
131072     262144          2097152           1000      62.050      4.22        33.80          75.180      60.435      81.522    
262144     524288          4194304           1000      161.964     3.24        25.90          173.333     151.634     169.752   
524288     1048576         8388608           1000      345.917     3.03        24.25          357.084     341.893     346.416   
1048576    2097152         16777216          1000      976.173     2.15        17.19          992.606     967.323     975.271   

