the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.301       0.074       0.300     
2          2               16                1000      0.075       0.03        0.21           0.270       0.074       0.290     
4          4               32                1000      0.077       0.05        0.41           0.298       0.075       0.295     
8          8               64                1000      0.080       0.10        0.80           0.295       0.076       0.093     
16         16              128               1000      0.079       0.20        1.61           0.308       0.077       0.086     
32         32              256               1000      0.091       0.35        2.80           8.759       0.080       0.108     
64         64              512               1000      0.087       0.73        5.86           0.344       0.084       0.292     
128        128             1024              1000      0.100       1.28        10.25          0.443       0.091       0.125     
256        256             2048              1000      0.112       2.29        18.34          0.455       0.106       0.455     
512        512             4096              1000      0.149       3.45        27.56          0.538       0.138       0.188     
1024       1024            8192              1000      0.219       4.68        37.43          0.621       0.205       0.219     
2048       2048            16384             1000      0.339       6.04        48.32          0.593       0.335       0.618     
4096       4096            32768             1000      0.710       5.77        46.17          7.206       0.602       1.024     
8192       8192            65536             1000      1.591       5.15        41.20          2.230       1.156       2.687     
16384      16384           131072            1000      3.437       4.77        38.14          5.100       2.748       6.689     
32768      32768           262144            1000      11.383      2.88        23.03          17.319      10.497      15.795    
65536      65536           524288            1000      30.220      2.17        17.35          36.973      28.630      36.381    
131072     131072          1048576           1000      69.995      1.87        14.98          77.647      67.584      73.519    
262144     262144          2097152           1000      152.095     1.72        13.79          165.649     148.492     159.427   
524288     524288          4194304           1000      314.544     1.67        13.33          335.980     309.271     330.571   
1048576    1048576         8388608           1000      670.381     1.56        12.51          693.201     661.320     677.376   

