the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.125       0.02        0.13           0.320       0.040       0.060     
2          4               32                1000      0.107       0.04        0.30           0.220       0.060       0.100     
4          8               64                1000      0.108       0.07        0.59           0.220       0.060       0.140     
8          16              128               1000      0.108       0.15        1.18           0.240       0.060       0.140     
16         32              256               1000      0.100       0.32        2.56           0.220       0.080       0.100     
32         64              512               1000      0.112       0.57        4.58           0.360       0.080       0.140     
64         128             1024              1000      0.147       0.87        6.96           0.360       0.120       0.220     
128        256             2048              1000      0.225       1.14        9.10           0.360       0.200       0.620     
256        512             4096              1000      0.367       1.40        11.16          0.920       0.340       0.780     
512        1024            8192              1000      0.678       1.51        12.08          6.360       0.640       1.020     
1024       2048            16384             1000      1.293       1.58        12.67          1.700       1.260       2.480     
2048       4096            32768             1000      2.447       1.67        13.39          3.140       2.400       4.760     
4096       8192            65536             1000      4.807       1.70        13.63          10.100      4.720       12.020    
8192       16384           131072            1000      9.472       1.73        13.84          18.740      9.340       22.900    
16384      32768           262144            1000      19.028      1.72        13.78          45.360      18.560      53.860    
32768      65536           524288            1000      41.662      1.57        12.58          99.880      38.000      108.340   
65536      131072          1048576           1000      176.708     0.74        5.93           202.480     131.180     145.100   
131072     262144          2097152           1000      289.988     0.90        7.23           328.400     280.820     272.240   
262144     524288          4194304           1000      512.875     1.02        8.18           558.640     503.980     513.740   
524288     1048576         8388608           1000      1409.082    0.74        5.95           1492.040    1369.540    1405.880  
1048576    2097152         16777216          1000      2807.124    0.75        5.98           2970.540    2736.400    2809.180  

