the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.090       0.03        0.04           0.134       0.079       0.136     
2          6               8                 1000      0.092       0.07        0.09           0.109       0.080       0.208     
4          12              16                1000      0.090       0.13        0.18           0.097       0.079       0.094     
8          24              32                1000      0.092       0.26        0.35           0.098       0.081       0.234     
16         48              64                1000      0.088       0.54        0.73           0.092       0.080       0.279     
32         96              128               1000      0.091       1.06        1.41           0.096       0.082       0.219     
64         192             256               1000      0.093       2.06        2.75           0.121       0.087       0.312     
128        384             512               1000      0.101       3.82        5.09           0.113       0.093       0.157     
256        768             1024              1000      0.120       6.38        8.50           0.143       0.113       0.353     
512        1536            2048              1000      0.153       10.04       13.39          0.368       0.144       0.207     
1024       3072            4096              1000      0.232       13.26       17.67          0.631       0.213       0.276     
2048       6144            8192              1000      0.355       17.28       23.04          0.625       0.337       0.417     
4096       12288           16384             1000      0.630       19.50       26.00          0.691       0.612       0.718     
8192       24576           32768             1000      1.225       20.06       26.74          1.474       1.195       1.498     
16384      49152           65536             1000      2.379       20.66       27.55          2.512       2.351       2.606     
32768      98304           131072            1000      4.684       20.99       27.98          9.316       4.562       5.200     
65536      196608          262144            1000      9.032       21.77       29.02          9.463       8.950       10.248    
131072     393216          524288            1000      17.732      22.18       29.57          24.041      17.649      26.101    
262144     786432          1048576           1000      35.255      22.31       29.74          40.864      35.115      57.632    
524288     1572864         2097152           1000      70.511      22.31       29.74          97.746      70.076      120.377   
1048576    3145728         4194304           1000      172.615     18.22       24.30          245.357     164.001     260.293   

