the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.115       0.05        0.21           0.500       0.080       0.100     
2          12              48                1000      0.313       0.04        0.15           0.680       0.280       1.700     
4          24              96                1000      0.308       0.08        0.31           0.520       0.280       1.280     
8          48              192               1000      0.321       0.15        0.60           0.460       0.280       1.040     
16         96              384               1000      0.380       0.25        1.01           6.580       0.360       0.920     
32         192             768               1000      0.483       0.40        1.59           0.680       0.440       0.880     
64         384             1536              1000      0.726       0.53        2.11           0.940       0.660       0.920     
128        768             3072              1000      0.959       0.80        3.20           7.820       0.920       1.240     
256        1536            6144              1000      1.865       0.82        3.30           2.200       1.760       2.280     
512        3072            12288             1000      3.455       0.89        3.56           3.860       3.160       3.580     
1024       6144            24576             1000      6.525       0.94        3.77           12.900      6.000       6.380     
2048       12288           49152             1000      12.514      0.98        3.93           19.060      11.480      12.420    
4096       24576           98304             1000      23.550      1.04        4.17           31.020      23.020      24.160    
8192       49152           196608            1000      46.243      1.06        4.25           57.740      45.080      46.140    
16384      98304           393216            1000      91.863      1.07        4.28           103.100     89.620      92.400    
32768      196608          786432            1000      182.744     1.08        4.30           200.580     178.880     189.620   
65536      393216          1572864           1000      363.944     1.08        4.32           397.100     358.080     387.600   
131072     786432          3145728           1000      727.032     1.08        4.33           803.560     716.280     804.880   
262144     1572864         6291456           1000      1536.780    1.02        4.09           1672.860    1514.780    1617.620  
524288     3145728         12582912          1000      3196.263    0.98        3.94           3332.780    3160.920    3181.320  
1048576    6291456         25165824          1000      6158.012    1.02        4.09           6437.300    6120.160    6156.180  

