the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.270       0.01        0.04           0.400       0.180       0.680     
2          4               24                1000      0.356       0.01        0.07           0.520       0.260       1.240     
4          8               48                1000      0.448       0.02        0.11           0.820       0.360       1.000     
8          16              96                1000      0.653       0.02        0.15           0.840       0.560       1.180     
16         32              192               1000      1.032       0.03        0.19           1.620       0.940       2.080     
32         64              384               1000      1.837       0.03        0.21           2.100       1.780       2.620     
64         128             768               1000      3.449       0.04        0.22           10.460      3.340       4.260     
128        256             1536              1000      6.727       0.04        0.23           117.940     6.580       7.460     
256        512             3072              1000      13.188      0.04        0.23           156.080     12.980      14.260    
512        1024            6144              1000      25.869      0.04        0.24           61.020      25.760      27.580    
1024       2048            12288             1000      52.924      0.04        0.23           107.460     52.500      53.940    
2048       4096            24576             1000      105.808     0.04        0.23           139.660     105.300     106.960   
4096       8192            49152             1000      212.177     0.04        0.23           236.580     211.440     213.680   
8192       16384           98304             1000      424.810     0.04        0.23           455.680     423.800     428.320   
16384      32768           196608            1000      849.283     0.04        0.23           879.640     847.600     855.200   
32768      65536           393216            1000      1699.691    0.04        0.23           1761.940    1696.040    1714.300  
65536      131072          786432            1000      3405.125    0.04        0.23           3439.600    3393.640    3409.740  
131072     262144          1572864           1000      6804.192    0.04        0.23           6821.160    6791.440    6842.680  
262144     524288          3145728           1000      13619.711   0.04        0.23           13644.680   13606.000   13631.820 
524288     1048576         6291456           1000      27229.986   0.04        0.23           27257.400   27209.860   27234.200 
1048576    2097152         12582912          1000      55437.175   0.04        0.23           55513.080   55395.840   55435.320 

