the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               24                1000      0.553       0.00        0.04           0.980       0.500       1.740     
2          4               48                1000      0.542       0.01        0.09           1.000       0.500       2.760     
4          8               96                1000      0.532       0.02        0.18           0.840       0.480       1.680     
8          16              192               1000      0.541       0.03        0.36           1.400       0.500       3.020     
16         32              384               1000      0.555       0.06        0.69           0.900       0.520       1.880     
32         64              768               1000      0.566       0.11        1.36           1.020       0.520       2.000     
64         128             1536              1000      0.612       0.21        2.51           1.720       0.540       1.900     
128        256             3072              1000      0.691       0.37        4.44           1.040       0.660       1.960     
256        512             6144              1000      0.864       0.59        7.11           1.420       0.820       1.740     
512        1024            12288             1000      1.265       0.81        9.72           2.400       1.180       2.360     
1024       2048            24576             1000      1.922       1.07        12.79          2.880       1.840       5.380     
2048       4096            49152             1000      3.032       1.35        16.21          4.600       2.920       7.800     
4096       8192            98304             1000      5.668       1.45        17.34          35.060      5.380       12.700    
8192       16384           196608            1000      10.452      1.57        18.81          34.380      10.120      26.900    
16384      32768           393216            1000      21.066      1.56        18.67          64.900      19.280      53.800    
32768      65536           786432            1000      85.438      0.77        9.20           139.160     74.600      115.800   
65536      131072          1572864           1000      247.155     0.53        6.36           288.420     240.720     247.220   
131072     262144          3145728           1000      530.619     0.49        5.93           582.900     521.400     519.620   
262144     524288          6291456           1000      1012.378    0.52        6.21           1251.500    1001.500    1002.340  
524288     1048576         12582912          1000      1872.056    0.56        6.72           2091.840    1855.100    1863.140  
1048576    2097152         25165824          1000      4668.979    0.45        5.39           5697.600    4629.080    4641.120  

