the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.073       0.01        0.16           0.092       0.072       0.214     
2          2               24                1000      0.073       0.03        0.33           0.300       0.072       0.126     
4          4               48                1000      0.074       0.05        0.65           0.254       0.073       0.451     
8          8               96                1000      0.077       0.10        1.24           0.207       0.076       0.240     
16         16              192               1000      0.078       0.20        2.45           0.126       0.078       0.196     
32         32              384               1000      0.080       0.40        4.79           0.112       0.079       0.260     
64         64              768               1000      0.086       0.74        8.91           0.303       0.085       0.183     
128        128             1536              1000      0.099       1.30        15.56          0.173       0.096       0.210     
256        256             3072              1000      0.123       2.08        24.93          0.198       0.120       0.248     
512        512             6144              1000      0.183       2.80        33.59          0.274       0.171       0.307     
1024       1024            12288             1000      0.289       3.54        42.50          0.445       0.275       0.487     
2048       2048            24576             1000      0.505       4.06        48.70          0.583       0.487       0.696     
4096       4096            49152             1000      0.955       4.29        51.47          1.606       0.925       2.031     
8192       8192            98304             1000      1.832       4.47        53.66          2.517       1.783       3.144     
16384      16384           196608            1000      4.165       3.93        47.21          5.396       3.806       5.404     
32768      32768           393216            1000      7.903       4.15        49.75          9.773       7.665       10.397    
65536      65536           786432            1000      16.772      3.91        46.89          93.198      16.352      21.749    
131072     131072          1572864           1000      35.393      3.70        44.44          44.315      34.734      46.188    
262144     262144          3145728           1000      78.996      3.32        39.82          104.300     77.528      111.978   
524288     524288          6291456           1000      231.599     2.26        27.17          246.263     223.447     255.268   
1048576    1048576         12582912          1000      490.593     2.14        25.65          555.229     481.658     500.247   

