the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.075       0.03        0.11           0.299       0.073       0.199     
2          4               16                1000      0.077       0.05        0.21           0.268       0.075       0.090     
4          8               32                1000      0.079       0.10        0.40           0.302       0.077       0.200     
8          16              64                1000      0.085       0.19        0.76           0.270       0.082       0.473     
16         32              128               1000      0.092       0.35        1.40           0.287       0.088       0.110     
32         64              256               1000      0.108       0.59        2.36           0.289       0.104       0.139     
64         128             512               1000      0.150       0.85        3.42           0.512       0.145       0.278     
128        256             1024              1000      0.230       1.11        4.45           0.389       0.224       0.253     
256        512             2048              1000      0.395       1.30        5.19           0.802       0.387       0.418     
512        1024            4096              1000      0.727       1.41        5.63           0.884       0.715       0.941     
1024       2048            8192              1000      1.402       1.46        5.85           1.773       1.364       1.617     
2048       4096            16384             1000      2.743       1.49        5.97           3.010       2.677       2.942     
4096       8192            32768             1000      5.422       1.51        6.04           5.707       5.319       5.576     
8192       16384           65536             1000      10.767      1.52        6.09           11.056      10.634      10.984    
16384      32768           131072            1000      21.543      1.52        6.08           31.834      21.289      21.656    
32768      65536           262144            1000      43.057      1.52        6.09           50.801      42.559      43.350    
65536      131072          524288            1000      85.952      1.52        6.10           93.922      85.336      85.846    
131072     262144          1048576           1000      171.455     1.53        6.12           199.038     170.597     172.053   
262144     524288          2097152           1000      342.368     1.53        6.13           357.734     341.258     342.545   
524288     1048576         4194304           1000      684.452     1.53        6.13           713.395     682.580     684.077   
1048576    2097152         8388608           1000      1369.813    1.53        6.12           1429.179    1366.855    1367.963  

