the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.111       0.01        0.11           0.360       0.060       0.140     
2          2               24                1000      0.122       0.02        0.20           0.300       0.040       0.580     
4          4               48                1000      0.128       0.03        0.38           0.280       0.060       0.460     
8          8               96                1000      0.102       0.08        0.94           0.340       0.060       0.300     
16         16              192               1000      0.101       0.16        1.91           0.240       0.060       0.140     
32         32              384               1000      0.108       0.30        3.54           0.260       0.080       0.440     
64         64              768               1000      0.128       0.50        6.02           0.440       0.080       0.640     
128        128             1536              1000      0.205       0.62        7.50           0.580       0.160       0.320     
256        256             3072              1000      0.216       1.19        14.24          0.380       0.180       0.500     
512        512             6144              1000      0.326       1.57        18.84          0.640       0.280       0.680     
1024       1024            12288             1000      0.601       1.70        20.44          0.800       0.560       1.160     
2048       2048            24576             1000      1.326       1.54        18.53          9.640       1.260       2.820     
4096       4096            49152             1000      2.488       1.65        19.75          3.200       2.440       6.400     
8192       8192            98304             1000      5.042       1.62        19.50          10.880      4.880       14.880    
16384      16384           196608            1000      9.787       1.67        20.09          40.440      9.360       30.160    
32768      32768           393216            1000      21.280      1.54        18.48          52.460      19.860      69.060    
65536      65536           786432            1000      73.468      0.89        10.70          140.000     63.720      133.160   
131072     131072          1572864           1000      291.657     0.45        5.39           335.120     284.400     277.660   
262144     262144          3145728           1000      627.169     0.42        5.02           654.180     617.900     624.320   
524288     524288          6291456           1000      1217.671    0.43        5.17           1447.060    1203.240    1205.680  
1048576    1048576         12582912          1000      2323.742    0.45        5.41           2899.060    2299.560    2336.440  

