the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.114       0.01        0.11           0.540       0.080       0.340     
2          2               24                1000      0.100       0.02        0.24           0.200       0.040       0.140     
4          4               48                1000      0.108       0.04        0.45           0.340       0.060       0.260     
8          8               96                1000      0.139       0.06        0.69           0.260       0.080       0.100     
16         16              192               1000      0.136       0.12        1.41           0.260       0.060       0.140     
32         32              384               1000      0.116       0.28        3.31           0.440       0.080       0.500     
64         64              768               1000      0.130       0.49        5.93           0.380       0.100       0.300     
128        128             1536              1000      0.165       0.77        9.29           0.400       0.140       0.300     
256        256             3072              1000      0.233       1.10        13.19          0.580       0.200       0.460     
512        512             6144              1000      0.299       1.71        20.53          0.640       0.280       0.600     
1024       1024            12288             1000      0.597       1.71        20.58          1.220       0.560       1.780     
2048       2048            24576             1000      1.339       1.53        18.36          1.960       1.280       3.460     
4096       4096            49152             1000      2.636       1.55        18.65          3.800       2.580       6.920     
8192       8192            98304             1000      5.065       1.62        19.41          7.780       4.980       16.520    
16384      16384           196608            1000      10.146      1.61        19.38          66.560      9.900       36.860    
32768      32768           393216            1000      21.861      1.50        17.99          54.560      21.040      87.100    
65536      65536           786432            1000      78.685      0.83        9.99           158.880     70.060      201.020   
131072     131072          1572864           1000      314.377     0.42        5.00           382.820     303.700     302.000   
262144     262144          3145728           1000      656.566     0.40        4.79           885.320     632.120     649.420   
524288     524288          6291456           1000      1289.676    0.41        4.88           1676.000    1274.100    1278.720  
1048576    1048576         12582912          1000      2559.232    0.41        4.92           3296.140    2516.240    2560.260  

