the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.144       0.01        0.06           0.400       0.100       0.120     
2          2               16                1000      0.167       0.01        0.10           0.340       0.100       0.160     
4          4               32                1000      0.193       0.02        0.17           0.400       0.160       0.700     
8          8               64                1000      0.220       0.04        0.29           0.440       0.160       0.260     
16         16              128               1000      0.271       0.06        0.47           0.440       0.220       0.560     
32         32              256               1000      0.368       0.09        0.70           0.520       0.320       0.480     
64         64              512               1000      0.553       0.12        0.93           0.620       0.480       0.560     
128        128             1024              1000      0.928       0.14        1.10           1.100       0.860       1.020     
256        256             2048              1000      1.650       0.16        1.24           1.920       1.580       1.740     
512        512             4096              1000      3.112       0.16        1.32           3.780       3.020       4.180     
1024       1024            8192              1000      6.130       0.17        1.34           93.420      5.820       5.920     
2048       2048            16384             1000      12.338      0.17        1.33           99.560      11.540      11.520    
4096       4096            32768             1000      23.601      0.17        1.39           70.240      22.760      24.860    
8192       8192            65536             1000      47.445      0.17        1.38           84.000      45.300      45.520    
16384      16384           131072            1000      109.890     0.15        1.19           121.420     91.660      112.760   
32768      32768           262144            1000      225.206     0.15        1.16           240.760     180.820     230.200   
65536      65536           524288            1000      435.777     0.15        1.20           465.760     380.000     450.300   
131072     131072          1048576           1000      929.390     0.14        1.13           953.940     868.860     921.080   
262144     262144          2097152           1000      1843.512    0.14        1.14           1909.400    1808.480    1834.300  
524288     524288          4194304           1000      3695.930    0.14        1.13           3831.760    3669.740    3740.660  
1048576    1048576         8388608           1000      7404.444    0.14        1.13           7491.220    7364.840    7408.460  

