the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.085       0.02        0.19           0.180       0.040       0.100     
2          4               32                1000      0.108       0.04        0.30           0.200       0.040       0.360     
4          8               64                1000      0.108       0.07        0.59           0.300       0.060       0.120     
8          16              128               1000      0.106       0.15        1.21           0.200       0.060       0.160     
16         32              256               1000      0.118       0.27        2.17           0.220       0.080       0.200     
32         64              512               1000      0.143       0.45        3.59           0.460       0.120       0.320     
64         128             1024              1000      0.217       0.59        4.73           0.400       0.200       0.380     
128        256             2048              1000      0.370       0.69        5.54           10.940      0.340       0.960     
256        512             4096              1000      0.666       0.77        6.15           0.820       0.640       0.960     
512        1024            8192              1000      1.244       0.82        6.58           1.520       1.220       1.500     
1024       2048            16384             1000      2.391       0.86        6.85           2.680       2.360       2.660     
2048       4096            32768             1000      4.707       0.87        6.96           10.760      4.680       5.600     
4096       8192            65536             1000      9.382       0.87        6.99           44.460      9.300       11.260    
8192       16384           131072            1000      18.770      0.87        6.98           65.880      18.520      27.460    
16384      32768           262144            1000      37.063      0.88        7.07           51.800      36.960      50.140    
32768      65536           524288            1000      74.155      0.88        7.07           130.460     73.820      104.860   
65536      131072          1048576           1000      190.474     0.69        5.51           309.020     179.620     188.360   
131072     262144          2097152           1000      343.738     0.76        6.10           416.480     337.960     333.660   
262144     524288          4194304           1000      655.598     0.80        6.40           677.540     649.740     668.660   
524288     1048576         8388608           1000      1284.830    0.82        6.53           1332.560    1275.660    1298.260  
1048576    2097152         16777216          1000      2492.284    0.84        6.73           2523.740    2476.480    2483.340  

