the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.077       0.08        0.31           0.096       0.076       0.846     
2          12              48                1000      0.078       0.15        0.62           0.099       0.078       0.492     
4          24              96                1000      0.076       0.32        1.26           0.091       0.076       0.274     
8          48              192               1000      0.080       0.60        2.40           0.100       0.079       0.268     
16         96              384               1000      0.091       1.05        4.22           0.095       0.091       0.144     
32         192             768               1000      0.107       1.79        7.18           0.116       0.107       0.172     
64         384             1536              1000      0.143       2.69        10.77          0.156       0.140       0.349     
128        768             3072              1000      0.204       3.77        15.07          0.217       0.197       0.326     
256        1536            6144              1000      0.323       4.76        19.03          0.335       0.319       0.579     
512        3072            12288             1000      0.569       5.40        21.59          0.580       0.563       0.745     
1024       6144            24576             1000      1.055       5.82        23.29          1.068       1.045       1.398     
2048       12288           49152             1000      2.039       6.03        24.11          2.067       2.019       2.746     
4096       24576           98304             1000      4.133       5.95        23.78          19.060      4.088       5.114     
8192       49152           196608            1000      8.272       5.94        23.77          17.520      8.207       10.530    
16384      98304           393216            1000      16.504      5.96        23.83          27.607      16.427      22.853    
32768      196608          786432            1000      34.021      5.78        23.12          60.624      33.619      50.126    
65536      393216          1572864           1000      66.569      5.91        23.63          78.235      66.179      102.472   
131072     786432          3145728           1000      131.981     5.96        23.83          143.875     131.219     166.446   
262144     1572864         6291456           1000      267.585     5.88        23.51          328.230     262.357     339.766   
524288     3145728         12582912          1000      607.681     5.18        20.71          794.208     592.398     717.387   
1048576    6291456         25165824          1000      1362.029    4.62        18.48          1478.011    1329.356    1651.155  

