the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.080       0.02        0.15           0.100       0.080       1.020     
2          4               24                1000      0.103       0.04        0.23           0.120       0.100       0.580     
4          8               48                1000      0.124       0.06        0.39           0.140       0.120       0.340     
8          16              96                1000      0.192       0.08        0.50           0.220       0.180       0.220     
16         32              192               1000      0.293       0.11        0.65           0.300       0.280       1.300     
32         64              384               1000      0.534       0.12        0.72           0.560       0.520       0.860     
64         128             768               1000      1.016       0.13        0.76           12.020      1.000       1.560     
128        256             1536              1000      1.970       0.13        0.78           12.240      1.940       2.300     
256        512             3072              1000      3.874       0.13        0.79           4.040       3.860       4.340     
512        1024            6144              1000      7.700       0.13        0.80           20.740      7.660       8.680     
1024       2048            12288             1000      15.337      0.13        0.80           24.680      15.300      16.160    
2048       4096            24576             1000      30.650      0.13        0.80           39.840      30.580      31.780    
4096       8192            49152             1000      61.705      0.13        0.80           71.840      61.440      62.980    
8192       16384           98304             1000      123.591     0.13        0.80           137.740     123.100     127.660   
16384      32768           196608            1000      244.465     0.13        0.80           250.860     244.160     261.000   
32768      65536           393216            1000      489.323     0.13        0.80           512.000     487.800     516.540   
65536      131072          786432            1000      980.079     0.13        0.80           1069.700    976.920     982.540   
131072     262144          1572864           1000      1961.567    0.13        0.80           2173.340    1954.200    1979.440  
262144     524288          3145728           1000      3916.868    0.13        0.80           3973.440    3907.000    3926.420  
524288     1048576         6291456           1000      7833.738    0.13        0.80           7901.500    7822.460    7843.420  
1048576    2097152         12582912          1000      15667.425   0.13        0.80           15700.660   15651.260   16662.720 

