the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.474       0.00        0.02           0.740       0.420       0.860     
2          2               16                1000      0.480       0.00        0.03           1.440       0.420       1.060     
4          4               32                1000      0.578       0.01        0.06           2.020       0.520       1.520     
8          8               64                1000      0.752       0.01        0.09           2.640       0.680       2.280     
16         16              128               1000      0.949       0.02        0.13           7.040       0.880       3.200     
32         32              256               1000      1.467       0.02        0.17           8.840       1.400       3.760     
64         64              512               1000      2.411       0.03        0.21           3.640       2.340       5.660     
128        128             1024              1000      4.516       0.03        0.23           32.020      4.420       6.960     
256        256             2048              1000      8.439       0.03        0.24           199.560     8.080       11.580    
512        512             4096              1000      17.199      0.03        0.24           101.320     16.680      21.520    
1024       1024            8192              1000      36.896      0.03        0.22           102.900     36.000      60.040    
2048       2048            16384             1000      77.785      0.03        0.21           197.400     76.040      82.360    
4096       4096            32768             1000      160.406     0.03        0.20           217.380     158.400     179.280   
8192       8192            65536             1000      321.161     0.03        0.20           480.440     317.920     328.120   
16384      16384           131072            1000      645.565     0.03        0.20           669.040     641.380     651.160   
32768      32768           262144            1000      1288.702    0.03        0.20           1331.300    1282.320    1290.160  
65536      65536           524288            1000      2581.389    0.03        0.20           2713.880    2570.740    2596.880  
131072     131072          1048576           1000      5281.011    0.02        0.20           5349.540    5170.960    5181.120  
262144     262144          2097152           1000      10333.398   0.03        0.20           10503.280   10312.340   10374.560 
524288     524288          4194304           1000      20923.643   0.03        0.20           21076.320   20876.520   20996.300 
1048576    1048576         8388608           1000      41845.555   0.03        0.20           42142.620   41753.420   41802.720 

