the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.110       0.01        0.07           0.300       0.040       0.100     
2          2               16                1000      0.133       0.01        0.12           0.300       0.060       0.580     
4          4               32                1000      0.125       0.03        0.26           0.300       0.040       0.460     
8          8               64                1000      0.130       0.06        0.49           0.480       0.040       0.640     
16         16              128               1000      0.121       0.13        1.05           0.340       0.040       0.080     
32         32              256               1000      0.119       0.27        2.15           0.260       0.040       0.360     
64         64              512               1000      0.124       0.52        4.12           0.260       0.060       0.120     
128        128             1024              1000      0.139       0.92        7.36           0.380       0.100       0.640     
256        256             2048              1000      0.193       1.33        10.64          0.360       0.140       0.460     
512        512             4096              1000      0.246       2.08        16.64          0.460       0.220       0.420     
1024       1024            8192              1000      0.422       2.42        19.39          0.860       0.380       0.880     
2048       2048            16384             1000      0.874       2.34        18.75          1.660       0.840       2.020     
4096       4096            32768             1000      1.655       2.47        19.80          2.360       1.600       3.680     
8192       8192            65536             1000      3.321       2.47        19.74          10.740      3.200       7.100     
16384      16384           131072            1000      6.356       2.58        20.62          15.780      6.160       19.920    
32768      32768           262144            1000      12.871      2.55        20.37          133.440     11.800      37.900    
65536      65536           524288            1000      29.650      2.21        17.68          95.800      26.980      82.580    
131072     131072          1048576           1000      145.193     0.90        7.22           1365.260    102.260     124.000   
262144     262144          2097152           1000      392.355     0.67        5.35           5717.460    330.920     315.520   
524288     524288          4194304           1000      725.085     0.72        5.78           10886.220   616.760     617.000   
1048576    1048576         8388608           1000      1380.012    0.76        6.08           19160.020   1168.560    1202.040  

