the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.075       0.01        0.21           0.109       0.074       0.347     
2          2               32                1000      0.079       0.03        0.40           0.111       0.076       0.308     
4          4               64                1000      0.076       0.05        0.85           0.301       0.075       0.136     
8          8               128               1000      0.078       0.10        1.65           0.309       0.076       0.106     
16         16              256               1000      0.080       0.20        3.20           0.102       0.079       0.109     
32         32              512               1000      0.087       0.37        5.85           0.097       0.087       0.117     
64         64              1024              1000      0.103       0.62        9.93           0.316       0.101       0.159     
128        128             2048              1000      0.133       0.96        15.43          0.349       0.131       0.474     
256        256             4096              1000      0.194       1.32        21.09          0.597       0.190       0.283     
512        512             8192              1000      0.310       1.65        26.40          0.529       0.307       0.346     
1024       1024            16384             1000      0.551       1.86        29.71          6.652       0.540       0.583     
2048       2048            32768             1000      1.018       2.01        32.19          1.294       1.008       1.461     
4096       4096            65536             1000      1.976       2.07        33.17          6.911       1.942       2.294     
8192       8192            131072            1000      3.873       2.12        33.85          8.113       3.824       4.430     
16384      16384           262144            1000      7.960       2.06        32.93          8.380       7.629       8.744     
32768      32768           524288            1000      15.834      2.07        33.11          21.496      15.189      18.870    
65536      65536           1048576           1000      31.360      2.09        33.44          40.032      30.416      40.108    
131072     131072          2097152           1000      62.020      2.11        33.81          73.742      60.400      79.175    
262144     262144          4194304           1000      163.395     1.60        25.67          169.681     155.834     168.378   
524288     524288          8388608           1000      346.010     1.52        24.24          360.488     342.693     345.919   
1048576    1048576         16777216          1000      977.162     1.07        17.17          993.075     969.397     987.873   

