the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.242       0.00        0.07           8.591       0.225       0.638     
2          2               32                1000      0.246       0.01        0.13           0.337       0.230       0.560     
4          4               64                1000      0.236       0.02        0.27           0.501       0.227       0.394     
8          8               128               1000      0.240       0.03        0.53           0.317       0.229       0.623     
16         16              256               1000      0.244       0.07        1.05           0.465       0.235       0.581     
32         32              512               1000      0.264       0.12        1.94           0.343       0.253       0.720     
64         64              1024              1000      0.327       0.20        3.13           0.553       0.294       0.719     
128        128             2048              1000      0.404       0.32        5.06           0.681       0.369       0.839     
256        256             4096              1000      0.549       0.47        7.46           0.751       0.521       0.795     
512        512             8192              1000      0.863       0.59        9.49           1.178       0.820       1.096     
1024       1024            16384             1000      1.484       0.69        11.04          8.869       1.419       1.735     
2048       2048            32768             1000      2.695       0.76        12.16          3.150       2.635       3.127     
4096       4096            65536             1000      5.175       0.79        12.67          5.721       5.062       5.431     
8192       8192            131072            1000      10.056      0.81        13.03          15.929      9.428       10.685    
16384      16384           262144            1000      19.927      0.82        13.16          27.698      19.149      20.393    
32768      32768           524288            1000      39.498      0.83        13.27          45.416      37.099      40.227    
65536      65536           1048576           1000      78.754      0.83        13.31          85.981      76.686      79.470    
131072     131072          2097152           1000      155.885     0.84        13.45          162.298     151.042     154.993   
262144     262144          4194304           1000      311.644     0.84        13.46          321.124     303.658     309.698   
524288     524288          8388608           1000      622.068     0.84        13.49          639.422     614.137     637.823   
1048576    1048576         16777216          1000      1250.738    0.84        13.41          1267.975    1202.412    1256.018  

