the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.100       0.01        0.08           0.399       0.092       1.050     
2          2               16                1000      0.105       0.02        0.15           0.636       0.103       0.783     
4          4               32                1000      0.120       0.03        0.27           0.288       0.118       0.668     
8          8               64                1000      0.156       0.05        0.41           0.317       0.152       0.606     
16         16              128               1000      0.228       0.07        0.56           0.489       0.222       1.004     
32         32              256               1000      0.365       0.09        0.70           0.725       0.360       1.069     
64         64              512               1000      0.701       0.09        0.73           0.834       0.644       1.286     
128        128             1024              1000      1.270       0.10        0.81           11.140      1.234       2.465     
256        256             2048              1000      2.593       0.10        0.79           3.211       2.574       4.330     
512        512             4096              1000      5.501       0.09        0.74           15.512      5.453       8.104     
1024       1024            8192              1000      11.578      0.09        0.71           35.978      11.504      15.267    
2048       2048            16384             1000      25.199      0.08        0.65           33.731      25.015      30.098    
4096       4096            32768             1000      54.643      0.07        0.60           63.728      54.253      60.343    
8192       8192            65536             1000      114.798     0.07        0.57           1121.512    113.188     118.005   
16384      16384           131072            1000      234.524     0.07        0.56           708.255     232.679     237.443   
32768      32768           262144            1000      468.259     0.07        0.56           518.920     466.234     469.074   
65536      65536           524288            1000      937.978     0.07        0.56           994.749     934.433     938.235   
131072     131072          1048576           1000      1875.086    0.07        0.56           1917.275    1869.167    1915.766  
262144     262144          2097152           1000      3746.507    0.07        0.56           3782.999    3736.414    3780.269  
524288     524288          4194304           1000      7571.930    0.07        0.55           7633.486    7550.180    7609.924  
1048576    1048576         8388608           1000      15162.721   0.07        0.55           15285.367   15134.138   15184.128 

