the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.077       0.074       0.280     
2          12              48                1000      0.078       0.15        0.62           0.080       0.076       0.224     
4          24              96                1000      0.076       0.32        1.27           0.077       0.075       0.114     
8          48              192               1000      0.078       0.61        2.46           0.125       0.077       0.105     
16         96              384               1000      0.085       1.13        4.54           0.086       0.084       0.106     
32         192             768               1000      0.100       1.92        7.70           0.144       0.097       0.193     
64         384             1536              1000      0.127       3.02        12.08          0.151       0.124       0.162     
128        768             3072              1000      0.180       4.26        17.05          0.222       0.176       0.206     
256        1536            6144              1000      0.288       5.34        21.35          0.407       0.282       0.338     
512        3072            12288             1000      0.504       6.09        24.37          0.527       0.495       0.526     
1024       6144            24576             1000      0.940       6.53        26.14          0.979       0.924       0.962     
2048       12288           49152             1000      1.792       6.86        27.43          1.870       1.772       1.854     
4096       24576           98304             1000      3.507       7.01        28.03          3.573       3.458       3.649     
8192       49152           196608            1000      6.947       7.08        28.30          10.852      6.868       7.181     
16384      98304           393216            1000      13.857      7.09        28.38          17.608      13.740      14.272    
32768      196608          786432            1000      27.612      7.12        28.48          31.227      27.258      28.320    
65536      393216          1572864           1000      55.552      7.08        28.31          59.840      54.822      58.738    
131072     786432          3145728           1000      110.085     7.14        28.58          114.802     109.235     116.269   
262144     1572864         6291456           1000      251.971     6.24        24.97          260.301     248.775     251.890   
524288     3145728         12582912          1000      509.979     6.17        24.67          522.241     506.109     510.177   
1048576    6291456         25165824          1000      1024.779    6.14        24.56          1039.174    1018.120    1023.017  

