the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.075       0.01        0.21           0.400       0.040       0.040     
2          2               32                1000      0.063       0.03        0.51           0.180       0.040       0.080     
4          4               64                1000      0.074       0.05        0.87           0.200       0.040       0.080     
8          8               128               1000      0.076       0.11        1.69           0.180       0.040       0.120     
16         16              256               1000      0.077       0.21        3.30           0.180       0.060       0.220     
32         32              512               1000      0.077       0.42        6.67           0.500       0.040       0.200     
64         64              1024              1000      0.085       0.75        11.99          0.240       0.080       0.120     
128        128             2048              1000      0.110       1.16        18.54          0.200       0.100       0.360     
256        256             4096              1000      0.151       1.70        27.12          0.260       0.140       0.240     
512        512             8192              1000      0.235       2.18        34.88          0.440       0.220       0.360     
1024       1024            16384             1000      0.407       2.52        40.29          0.720       0.380       1.120     
2048       2048            32768             1000      0.868       2.36        37.74          1.180       0.840       2.900     
4096       4096            65536             1000      1.664       2.46        39.38          2.100       1.620       3.440     
8192       8192            131072            1000      3.211       2.55        40.82          12.840      3.160       8.500     
16384      16384           262144            1000      6.294       2.60        41.65          28.580      6.160       14.780    
32768      32768           524288            1000      12.325      2.66        42.54          28.300      12.080      33.720    
65536      65536           1048576           1000      25.182      2.60        41.64          73.360      24.040      78.980    
131072     131072          2097152           1000      154.193     0.85        13.60          189.240     130.140     127.460   
262144     262144          4194304           1000      290.341     0.90        14.45          339.200     282.400     270.060   
524288     524288          8388608           1000      522.894     1.00        16.04          552.400     506.540     518.660   
1048576    1048576         16777216          1000      966.166     1.09        17.36          1024.300    953.700     957.680   

