the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.088       0.073       0.294     
2          2               16                1000      0.074       0.03        0.22           0.082       0.073       0.286     
4          4               32                1000      0.075       0.05        0.43           0.078       0.074       0.132     
8          8               64                1000      0.075       0.11        0.85           0.084       0.075       0.327     
16         16              128               1000      0.074       0.22        1.74           0.082       0.073       0.130     
32         32              256               1000      0.077       0.42        3.32           0.078       0.077       0.134     
64         64              512               1000      0.085       0.75        6.02           0.086       0.085       0.135     
128        128             1024              1000      0.101       1.27        10.14          0.101       0.100       0.342     
256        256             2048              1000      0.131       1.95        15.63          0.131       0.130       0.184     
512        512             4096              1000      0.189       2.71        21.67          0.192       0.188       0.436     
1024       1024            8192              1000      0.305       3.36        26.86          0.306       0.304       0.515     
2048       2048            16384             1000      0.538       3.81        30.45          0.539       0.537       0.605     
4096       4096            32768             1000      1.004       4.08        32.65          1.010       1.003       1.362     
8192       8192            65536             1000      1.935       4.23        33.87          1.935       1.934       2.536     
16384      16384           131072            1000      3.806       4.30        34.43          3.827       3.802       4.304     
32768      32768           262144            1000      7.537       4.35        34.78          14.579      7.529       8.456     
65536      65536           524288            1000      15.006      4.37        34.94          33.729      14.980      17.219    
131072     131072          1048576           1000      29.918      4.38        35.05          49.171      29.873      34.290    
262144     262144          2097152           1000      59.742      4.39        35.10          69.466      59.667      67.878    
524288     524288          4194304           1000      119.373     4.39        35.14          137.287     119.243     149.293   
1048576    1048576         8388608           1000      238.934     4.39        35.11          285.176     238.416     330.188   

