the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.349       0.01        0.03           0.621       0.342       2.917     
2          4               24                1000      0.370       0.01        0.06           0.765       0.362       1.809     
4          8               48                1000      0.420       0.02        0.11           1.536       0.411       1.849     
8          16              96                1000      0.509       0.03        0.19           1.072       0.500       2.124     
16         32              192               1000      0.709       0.05        0.27           1.110       0.692       2.249     
32         64              384               1000      1.141       0.06        0.34           9.523       1.114       3.575     
64         128             768               1000      1.976       0.06        0.39           2.335       1.951       4.095     
128        256             1536              1000      3.620       0.07        0.42           10.305      3.585       5.612     
256        512             3072              1000      7.430       0.07        0.41           13.570      7.383       11.469    
512        1024            6144              1000      14.884      0.07        0.41           24.019      14.780      17.889    
1024       2048            12288             1000      31.268      0.07        0.39           737.455     30.328      33.776    
2048       4096            24576             1000      64.154      0.06        0.38           579.802     62.864      67.036    
4096       8192            49152             1000      128.668     0.06        0.38           302.455     126.955     131.964   
8192       16384           98304             1000      259.252     0.06        0.38           338.334     256.640     262.953   
16384      32768           196608            1000      520.410     0.06        0.38           554.062     516.152     523.352   
32768      65536           393216            1000      1041.484    0.06        0.38           1076.782    1032.902    1043.260  
65536      131072          786432            1000      2088.984    0.06        0.38           2109.767    2070.312    2110.774  
131072     262144          1572864           1000      4166.594    0.06        0.38           4207.562    4133.062    4194.464  
262144     524288          3145728           1000      8338.045    0.06        0.38           8413.410    8272.944    8386.241  
524288     1048576         6291456           1000      16699.168   0.06        0.38           16827.905   16568.320   16735.889 
1048576    2097152         12582912          1000      33671.291   0.06        0.37           33854.516   33488.207   33798.491 

