the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.131       0.05        0.18           0.300       0.100       0.340     
2          12              48                1000      0.118       0.10        0.41           0.400       0.040       0.620     
4          24              96                1000      0.128       0.19        0.75           0.240       0.060       0.300     
8          48              192               1000      0.146       0.33        1.32           0.240       0.080       0.480     
16         96              384               1000      0.185       0.52        2.08           0.420       0.120       0.640     
32         192             768               1000      0.381       0.50        2.02           0.800       0.300       1.640     
64         384             1536              1000      0.937       0.41        1.64           2.080       0.880       5.240     
128        768             3072              1000      1.386       0.55        2.22           2.500       1.320       5.660     
256        1536            6144              1000      2.674       0.57        2.30           45.640      2.540       9.560     
512        3072            12288             1000      5.205       0.59        2.36           39.840      4.860       16.440    
1024       6144            24576             1000      11.282      0.54        2.18           258.060     10.580      33.680    
2048       12288           49152             1000      23.762      0.52        2.07           196.940     22.300      413.920   
4096       24576           98304             1000      51.892      0.47        1.89           104.840     50.580      117.760   
8192       49152           196608            1000      132.027     0.37        1.49           242.440     129.320     395.220   
16384      98304           393216            1000      347.900     0.28        1.13           602.440     336.520     699.420   
32768      196608          786432            1000      1607.129    0.12        0.49           2977.040    1502.040    2630.020  
65536      393216          1572864           1000      5223.576    0.08        0.30           6696.420    4939.020    5535.140  
131072     786432          3145728           1000      15090.124   0.05        0.21           20404.500   14551.360   15549.680 
262144     1572864         6291456           1000      43698.501   0.04        0.14           46548.820   41352.120   44223.120 
524288     3145728         12582912          1000      103328.395  0.03        0.12           145343.740  98544.040   102851.540
1048576    6291456         25165824          1000      190635.266  0.03        0.13           282917.980  181204.480  183440.600

