the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.477       0.00        0.03           0.800       0.420       0.680     
2          2               24                1000      0.475       0.00        0.05           0.680       0.420       1.100     
4          4               48                1000      0.486       0.01        0.10           3.780       0.440       1.080     
8          8               96                1000      0.491       0.02        0.20           2.820       0.420       2.060     
16         16              192               1000      0.516       0.03        0.37           8.060       0.460       1.280     
32         32              384               1000      0.564       0.06        0.68           3.540       0.500       1.920     
64         64              768               1000      0.624       0.10        1.23           1.000       0.560       1.420     
128        128             1536              1000      0.752       0.17        2.04           1.000       0.740       2.180     
256        256             3072              1000      1.009       0.25        3.04           1.980       0.960       2.120     
512        512             6144              1000      1.539       0.33        3.99           8.340       1.480       2.700     
1024       1024            12288             1000      2.556       0.40        4.81           3.560       2.500       2.920     
2048       2048            24576             1000      4.627       0.44        5.31           4.920       4.600       5.340     
4096       4096            49152             1000      9.806       0.42        5.01           56.520      8.740       10.700    
8192       8192            98304             1000      16.997      0.48        5.78           24.980      16.940      22.280    
16384      16384           196608            1000      33.595      0.49        5.85           64.200      33.320      37.780    
32768      32768           393216            1000      67.098      0.49        5.86           102.120     66.200      83.340    
65536      65536           786432            1000      140.878     0.47        5.58           178.980     136.800     175.120   
131072     131072          1572864           1000      322.208     0.41        4.88           343.920     312.600     314.940   
262144     262144          3145728           1000      645.025     0.41        4.88           672.540     632.860     680.120   
524288     524288          6291456           1000      1227.187    0.43        5.13           1292.340    1210.320    1240.020  
1048576    1048576         12582912          1000      2380.274    0.44        5.29           2430.800    2357.820    2363.980  

