the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.082       0.09        0.20           0.123       0.078       0.180     
2          14              32                1000      0.083       0.17        0.38           0.300       0.080       0.129     
4          28              64                1000      0.084       0.33        0.76           0.299       0.080       0.233     
8          56              128               1000      0.086       0.65        1.49           0.313       0.081       0.130     
16         112             256               1000      0.089       1.26        2.89           0.302       0.086       0.131     
32         224             512               1000      0.098       2.28        5.21           0.326       0.098       0.144     
64         448             1024              1000      0.121       3.69        8.43           0.359       0.120       0.149     
128        896             2048              1000      0.165       5.44        12.44          0.386       0.163       0.212     
256        1792            4096              1000      0.253       7.08        16.18          0.475       0.251       0.325     
512        3584            8192              1000      0.426       8.42        19.24          0.655       0.425       0.503     
1024       7168            16384             1000      0.776       9.24        21.12          0.999       0.774       0.955     
2048       14336           32768             1000      1.490       9.62        22.00          1.883       1.487       1.563     
4096       28672           65536             1000      2.894       9.91        22.64          3.109       2.891       2.989     
8192       57344           131072            1000      5.708       10.05       22.96          5.918       5.684       5.962     
16384      114688          262144            1000      11.338      10.12       23.12          18.647      11.293      11.481    
32768      229376          524288            1000      22.510      10.19       23.29          30.530      22.466      22.822    
65536      458752          1048576           1000      44.878      10.22       23.37          54.475      44.808      45.280    
131072     917504          2097152           1000      89.571      10.24       23.41          95.366      89.496      90.496    
262144     1835008         4194304           1000      180.614     10.16       23.22          824.324     178.892     190.105   
524288     3670016         8388608           1000      367.607     9.98        22.82          449.140     364.392     371.440   
1048576    7340032         16777216          1000      789.089     9.30        21.26          833.065     784.056     787.141   

